dt,sber_close,hedge_close,beta,z,vol_scale,spread_vol,pos_dir,pos_coef,z_enter_eff,z_exit_eff,pos_change,sber_qty,hedge_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum,pnl_cum_max,drawdown,ret
2025-02-03 10:18:00,279.19,52.1,0.0,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:19:00,279.19,52.031,0.0,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:20:00,279.2,52.031,0.0,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:21:00,279.18,52.031,0.0,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:22:00,279.02,52.032,0.0,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:23:00,279.0,52.085,0.0,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:24:00,279.0,52.083,-0.26179270600145377,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:25:00,278.93,52.085,-0.26524400823084987,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:26:00,278.88,52.084,-0.266636619285433,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:27:00,278.81,52.097,-0.27051579060039244,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:28:00,278.75,52.099,-0.2724988795972339,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:29:00,278.78,52.099,-0.26963623476841875,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:30:00,278.7,52.097,-0.2714942740134784,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:31:00,278.33,52.095,-0.28242034062418997,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:32:00,278.31,52.097,-0.2810656859188724,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:33:00,278.07,52.096,-0.28838966215105166,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:34:00,278.15,52.09,-0.2885859840657519,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:35:00,278.1,52.089,-0.2889305669320812,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:36:00,278.12,52.09,-0.285828203446453,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:37:00,278.31,52.09,-0.2766022998608095,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:38:00,278.27,52.09,-0.2768475562997485,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:39:00,278.33,52.1,-0.2648476044350705,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:40:00,278.19,52.099,-0.26789122558078077,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:41:00,278.22,52.098,-0.2662222703656987,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:42:00,278.23,52.098,-0.26481513682859376,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:43:00,278.49,52.05,-0.3306938595912263,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:44:00,278.49,52.05,-0.3296586123883997,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:45:00,278.36,52.05,-0.3334010120977941,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:46:00,278.49,52.05,-0.3277270587562061,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:47:00,278.5,52.05,-0.326479042981826,0.0,0.25,,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:48:00,278.5,52.05,-0.32562535671896403,0.1263741169802331,1.0,0.0004937757906854875,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:49:00,278.61,52.05,-0.32114663771104424,0.9088547583891231,1.0,0.0004929713921216878,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:50:00,278.67,52.049,-0.3190807697518943,0.5252287448211168,1.0,0.0004893963514046101,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:51:00,278.61,52.048,-0.3201347116814013,-0.3508730720752005,1.0,0.00048517226787399954,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:52:00,278.69,52.048,-0.3169504653977261,0.6874658359459134,1.0,0.00048272638520946746,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:53:00,278.5,52.049,-0.3233328264357754,-1.2740575770595155,1.0,0.00048579300341448716,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:54:00,278.49,52.049,-0.3229636596569456,0.04224217769520538,1.0,0.00048128200246782177,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:55:00,278.6,52.049,-0.3190503671224449,0.9216487658693221,1.0,0.00048068226594868264,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:56:00,278.55,52.049,-0.31993766529421985,-0.27080283360220375,1.0,0.0004766890294875838,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:57:00,278.6,52.05,-0.3174042158812221,0.4896249772826043,1.0,0.00047350365157707323,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:58:00,278.6,52.05,-0.3168807213251367,0.09680162768562177,1.0,0.00046944256445398923,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03 10:59:00,278.51,52.044,-0.3158183794888346,-0.6606991720786003,1.0,0.00046720872498970135,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
