dt,z,beta,pos_dir,pos_coef,pos_change,hedge_close,sber_close,sber_qty,hedge_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum
2025-02-07 17:21:00,2.090551651744379,0.050842641151918055,-1,-0.5226379129360947,-1.0,53.153,286.49,-91213.9887842673,491635.38552489487,0.0,-0.9512937595129394,-52.26379129360947,-53.21508505312241,137887.5473468059
2025-02-07 17:22:00,-1.0591321563339209,0.0495949145658563,0,0.0,1.0,53.178,286.38,0.0,-0.0,22324.42340439232,-5.963895458456272,-52.266048639481326,22266.193460294384,160153.7408071003
2025-02-07 17:23:00,-0.9194314007839193,0.051050027040848815,0,0.0,0.0,53.15,286.27,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:24:00,-0.33494438859564035,0.05049380818826967,0,0.0,0.0,53.178,286.24,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:25:00,0.7985197265121282,0.050383540036452304,0,0.0,0.0,53.178,286.32,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:26:00,1.3091152136533677,0.04622752057584224,0,0.0,0.0,53.122,286.44,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:27:00,-0.4957989225479059,0.043382378739691536,0,0.0,0.0,53.186,286.4,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:29:00,-0.24845590366002965,0.04195736391028683,0,0.0,0.0,53.186,286.37,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:30:00,-0.919434845938361,0.044371433686269876,0,0.0,0.0,53.186,286.27,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:31:00,-0.2442205447691197,0.04279468818092421,0,0.0,0.0,53.188,286.24,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:32:00,0.6292939141114362,0.042810290185611416,0,0.0,0.0,53.187,286.3,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:33:00,-0.2634763655678197,0.04332811417423662,0,0.0,0.0,53.15,286.26,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:34:00,0.06185878616859296,0.04372472815797957,0,0.0,0.0,53.145,286.26,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:35:00,-0.1506905878465974,0.04341686263733325,0,0.0,0.0,53.187,286.25,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:36:00,-0.0533716109410672,0.04341687193370479,0,0.0,0.0,53.187,286.24,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:37:00,-0.2559359714394121,0.043894023056097416,0,0.0,0.0,53.15,286.2,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:38:00,-1.8301932053852181,0.04412735095465311,0,0.0,0.0,53.15,286.01,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:39:00,-0.2261271908617,0.04457135358570241,0,0.0,0.0,53.186,285.99,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:40:00,-0.041987317466104734,0.033065680958910285,0,0.0,0.0,53.186,285.98,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:41:00,-0.24029258514925275,0.03338595118466747,0,0.0,0.0,53.186,285.95,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:42:00,1.7908763612094578,0.02274852524748845,0,0.0,0.0,53.136,286.12,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:43:00,0.7712629743083594,0.024927450356898095,0,0.0,0.0,53.186,286.2,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:44:00,-0.35326387579696955,0.025522388950238936,0,0.0,0.0,53.12,286.15,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:45:00,-0.053459028247122536,0.030586208804633773,0,0.0,0.0,53.184,286.15,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:46:00,1.1232539265890578,-0.01370837781209507,0,0.0,0.0,53.181,286.26,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:47:00,-0.8302743153557081,-0.013886439474044556,0,0.0,0.0,53.186,286.17,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:48:00,-0.342407301082695,-0.011286262477452413,0,0.0,0.0,53.186,286.13,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:49:00,-0.7297578170771156,-0.010147021734409324,0,0.0,0.0,53.186,286.05,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:50:00,0.43575213264542906,-0.012520675285902111,0,0.0,0.0,53.17,286.09,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:51:00,0.9353960618666061,-0.01093109107882579,0,0.0,0.0,53.18,286.18,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:52:00,0.415283017151674,-0.01442693973996043,0,0.0,0.0,53.15,286.22,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:53:00,-1.9579344339308813,-0.015461990115080926,0,0.0,0.0,53.185,286.01,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:54:00,0.19244151423296574,-0.016763769188729266,0,0.0,0.0,53.132,286.03,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:55:00,0.05973221596159863,-0.038016255850434624,0,0.0,0.0,53.185,286.02,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:56:00,-1.4277415609009863,-0.01055604454571191,0,0.0,0.0,53.0,285.88,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:57:00,0.15571309202151098,-0.01064862567075908,0,0.0,0.0,53.0,285.89,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:58:00,0.056385079519756,-0.0106548080093971,0,0.0,0.0,53.0,285.89,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 17:59:00,-0.5370314193003223,-0.01115635541560318,0,0.0,0.0,52.999,285.83,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:00:00,-3.763190879128935,-0.011199591422989884,0,0.0,0.0,52.999,285.43,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:01:00,-0.9033922721724066,-0.008155344067197014,0,0.0,0.0,52.962,285.33,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:02:00,2.074186230015257,-0.0004598812599745728,0,0.0,0.0,53.0,285.54,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:03:00,-0.21600030039384957,-0.0008245918030509552,0,0.0,0.0,53.0,285.51,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:04:00,-2.737390725331074,-0.0001745812760303656,0,0.0,0.0,53.0,285.21,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:05:00,-0.47790402542856497,0.0010121778687482,0,0.0,0.0,52.959,285.15,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:06:00,0.27717560582709966,0.0006266841857899076,0,0.0,0.0,52.96,285.17,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:07:00,1.220816529708579,0.0007036833857356835,0,0.0,0.0,52.96,285.29,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:08:00,1.3045914245180743,-0.00014013328477686113,0,0.0,0.0,52.96,285.42,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:09:00,-1.164647969485281,-0.00029360465638429136,0,0.0,0.0,52.96,285.29,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:10:00,2.0461757245697902,-0.00021721519235675125,0,0.0,0.0,52.96,285.5,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:11:00,-0.8887343234244404,-0.00018291766775559482,0,0.0,0.0,52.96,285.4,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:12:00,0.999841701652651,-0.00045028578613741713,0,0.0,0.0,52.96,285.5,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:13:00,0.04886545925317718,0.0017310919477297785,0,0.0,0.0,52.96,285.5,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:15:00,1.1775649919052031,0.0018470193645319514,0,0.0,0.0,52.96,285.62,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:16:00,-0.33508789341409906,0.0018467861289091783,0,0.0,0.0,52.959,285.58,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:17:00,0.23950930562599465,0.0019405920527644698,0,0.0,0.0,52.958,285.6,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:18:00,0.14484317403190805,0.0007412850612650155,0,0.0,0.0,52.96,285.61,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:19:00,0.42950088354375265,0.00022452144836928746,0,0.0,0.0,52.96,285.65,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:20:00,-1.9284404860210524,0.00060596529902456,0,0.0,0.0,52.957,285.44,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:21:00,-0.13108969562362185,0.0005664348581439467,0,0.0,0.0,52.959,285.42,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:22:00,0.6229657648999293,-3.639245349251044e-05,0,0.0,0.0,52.96,285.48,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:23:00,1.1799713616676653,-0.0003300222448813812,0,0.0,0.0,52.96,285.6,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:24:00,0.611656504078146,-0.00019214404889794352,0,0.0,0.0,52.96,285.66,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:25:00,0.046242151279776704,-0.0002059280436379626,0,0.0,0.0,52.96,285.66,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:26:00,0.22618269415644765,-0.0003506233373415499,0,0.0,0.0,52.96,285.68,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:27:00,1.1700870756334962,-0.00024352775241720252,0,0.0,0.0,52.96,285.8,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:28:00,1.1623981697223251,-0.00014643282124638911,0,0.0,0.0,52.96,285.92,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:29:00,0.7764716727638957,4.8440564120217895e-05,0,0.0,0.0,52.96,286.0,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:30:00,0.7713279976736853,0.0006901109393199546,0,0.0,0.0,52.96,286.08,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:31:00,-1.1146846266837225,-0.00013019103693311028,0,0.0,0.0,52.957,285.96,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:32:00,-0.4373856463908691,0.0032490538059180346,0,0.0,0.0,52.85,285.91,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:33:00,0.10959490460004119,0.0030960499249654584,0,0.0,0.0,52.85,285.92,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:34:00,-0.06864885665970567,0.0031104451750062117,0,0.0,0.0,52.85,285.91,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:35:00,0.3112235887846379,0.0032259467170396255,0,0.0,0.0,52.85,285.94,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:36:00,-0.17879021975875606,0.003536187958269424,0,0.0,0.0,52.85,285.92,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:37:00,0.013788030386152167,0.004226095369739938,0,0.0,0.0,52.849,285.92,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:39:00,0.9851398592838835,0.0023875876186182426,0,0.0,0.0,52.82,286.02,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-07 18:45:00,2.654241008582778,0.013581401257003895,0,0.0,0.0,52.85,286.3,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:00:00,13.21548359905399,0.4583254826027718,0,0.0,0.0,53.002,289.34,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:01:00,-1.0458714170666865,0.4581268355709322,0,0.0,0.0,53.003,289.14,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:02:00,2.233681917871136,0.46145805043597005,0,0.0,0.0,53.003,289.61,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:03:00,0.8189696166597066,0.5245954338594139,0,0.0,0.0,53.0,289.78,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:04:00,-0.8728252165025839,0.5227207729169031,0,0.0,0.0,53.003,289.62,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:05:00,-1.5014516651781606,0.5219266078695864,0,0.0,0.0,53.003,289.32,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:06:00,-0.14184015994019497,0.5218336493211859,0,0.0,0.0,53.003,289.3,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:07:00,-0.18920859027811107,0.5216687186249794,0,0.0,0.0,53.003,289.27,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:08:00,-1.3440849602390221,0.5212564820160632,0,0.0,0.0,53.003,289.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:09:00,0.1567347978442263,0.5214218333185385,0,0.0,0.0,53.003,289.04,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:10:00,-0.19390626777814857,0.5232986512397164,0,0.0,0.0,53.0,289.0,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:11:00,0.7425359601657534,0.5194321422534413,0,0.0,0.0,52.971,289.08,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:12:00,0.0033626306583838216,0.5194786947424429,0,0.0,0.0,52.971,289.09,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:13:00,-0.5292544263685741,0.5161774288071008,0,0.0,0.0,52.996,289.06,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:14:00,1.058602227756764,0.5121662637312671,0,0.0,0.0,52.95,289.16,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:15:00,-0.047229850555395754,0.5121112565451175,0,0.0,0.0,52.95,289.16,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:16:00,-0.5202257550815717,0.5055541612002223,0,0.0,0.0,53.0,289.2,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:17:00,0.8192540667906023,0.5060971203332986,0,0.0,0.0,53.0,289.38,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:18:00,0.6840593266455177,0.5766910602488026,0,0.0,0.0,52.999,289.53,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:19:00,0.2653933860282617,0.5767651252058865,0,0.0,0.0,53.0,289.6,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:20:00,0.1870333967431822,0.5948937437702714,0,0.0,0.0,53.0,289.65,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:21:00,0.23682403041000236,0.6193485766475532,0,0.0,0.0,53.0,289.71,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:22:00,-0.7722031434201634,0.6191734410754282,0,0.0,0.0,53.0,289.56,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:23:00,0.3825198896672248,0.6143776509120781,0,0.0,0.0,53.003,289.66,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:24:00,0.28697668374756935,0.6143963444269549,0,0.0,0.0,53.003,289.73,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:25:00,0.810128101508719,0.6291559204940084,0,0.0,0.0,53.003,289.91,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:26:00,0.8069392959853571,0.6291675064372041,0,0.0,0.0,53.003,290.09,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:27:00,1.1345571492299191,0.6304813645844497,0,0.0,0.0,53.003,290.34,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:28:00,-0.3549078960500808,0.6537743703942849,0,0.0,0.0,53.003,290.28,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:29:00,-1.4039329228405233,0.6595729940900472,0,0.0,0.0,53.003,290.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:30:00,0.7507306654263394,0.6597169425977281,0,0.0,0.0,53.003,290.17,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:31:00,1.038320430354152,0.6689444254436856,0,0.0,0.0,53.0,290.39,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:32:00,-0.14816380789198777,0.6713513033473886,0,0.0,0.0,53.002,290.38,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:33:00,-1.156478553243778,0.6708705017717697,0,0.0,0.0,53.002,290.15,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:34:00,0.030630854187575614,0.692731774417762,0,0.0,0.0,53.002,290.17,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:35:00,0.45879090076104956,0.707394638426302,0,0.0,0.0,53.002,290.28,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:36:00,-0.018491580840027607,0.7222429892226055,0,0.0,0.0,53.002,290.29,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:37:00,-0.06401384912382851,0.7483376685995325,0,0.0,0.0,53.002,290.29,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:38:00,0.10221921467711446,0.7555143329003746,0,0.0,0.0,53.001,290.32,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:39:00,-0.04068142491971835,0.7778315732200696,0,0.0,0.0,53.0,290.32,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:40:00,0.5943174867348949,0.7719965602306712,0,0.0,0.0,52.958,290.28,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:41:00,-0.0637430079022162,0.7718492335821706,0,0.0,0.0,52.958,290.28,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:42:00,-0.7918997364658364,0.7600994286820529,0,0.0,0.0,52.997,290.29,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:43:00,-0.2702496375354805,0.7587054113098713,0,0.0,0.0,52.998,290.25,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:44:00,1.0812092048740616,0.7692843959669105,0,0.0,0.0,52.998,290.49,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:45:00,-0.40937104730584384,0.7671305703709572,0,0.0,0.0,53.001,290.43,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:46:00,-0.5604358841103437,0.7750855158297855,0,0.0,0.0,53.002,290.33,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:47:00,0.6964281771075406,0.7752621043809548,0,0.0,0.0,53.002,290.49,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:48:00,-0.020918639290110997,0.8026857755073534,0,0.0,0.0,53.002,290.5,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:49:00,0.2175036812040172,0.8412990314749527,0,0.0,0.0,53.002,290.56,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:50:00,0.24307068819223163,0.8415746704694116,0,0.0,0.0,53.003,290.63,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:51:00,-0.1649598497478005,0.8417765924664814,0,0.0,0.0,53.003,290.61,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:52:00,-1.4237897096088894,0.844117531927463,0,0.0,0.0,52.998,290.3,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:53:00,-0.15775034330244397,0.8441374669135893,0,0.0,0.0,52.996,290.27,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:54:00,-0.15298286571512193,0.8492688081055346,0,0.0,0.0,52.996,290.25,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:55:00,0.7460275568419654,0.8494331792204552,0,0.0,0.0,52.996,290.42,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:56:00,1.1832067671964963,0.855111055803037,0,0.0,0.0,52.961,290.52,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:57:00,-0.7563327255789529,0.8432619508288605,0,0.0,0.0,52.997,290.54,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:58:00,0.03015914315880257,0.8483307583232225,0,0.0,0.0,52.997,290.56,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 10:59:00,-0.581468984184745,0.8485053561190371,0,0.0,0.0,52.997,290.45,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:00:00,-0.31657707341563934,0.8619978023628229,0,0.0,0.0,53.002,290.42,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:01:00,-1.3324099158537601,0.8613305224081352,0,0.0,0.0,53.002,290.15,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:02:00,-0.11095432755105007,0.8615608633411684,0,0.0,0.0,53.0,290.13,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:03:00,-1.160085798693539,0.8912381854845599,0,0.0,0.0,53.001,289.9,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:04:00,-0.45262841645732027,0.9088439763926349,0,0.0,0.0,53.002,289.82,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:05:00,-0.05714610461659032,0.9372659995854588,0,0.0,0.0,53.002,289.82,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:06:00,0.08264653287371687,0.9830416552987875,0,0.0,0.0,53.002,289.85,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:07:00,-0.29749624509296874,0.9830430022061013,0,0.0,0.0,53.002,289.8,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:08:00,-0.7650862542421529,0.9844459987076872,0,0.0,0.0,53.002,289.65,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:09:00,0.6009504409128142,0.9849768020847169,0,0.0,0.0,53.002,289.79,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:10:00,-0.10671941957365855,0.9851855779006354,0,0.0,0.0,53.002,289.78,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:11:00,0.7846875330044514,0.9880049900976905,0,0.0,0.0,53.002,289.96,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:12:00,1.102111444004,0.9714537431037957,0,0.0,0.0,52.959,289.98,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:13:00,-1.0565077812562782,0.9582186621494366,0,0.0,0.0,53.003,290.0,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:14:00,-0.31534519948667294,0.988549531384318,0,0.0,0.0,53.0,289.93,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:15:00,-0.13900803916085847,1.015091006044229,0,0.0,0.0,53.001,289.92,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:16:00,1.8942101096643917,0.9773122334037335,0,0.0,0.0,52.9,289.8,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:17:00,-0.4985195876802387,1.379426048004688,0,0.0,0.0,52.895,289.67,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:18:00,0.3068964401842052,1.3795923051384533,0,0.0,0.0,52.895,289.75,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:20:00,-1.1023808617987625,1.376928095757382,0,0.0,0.0,52.898,289.55,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:21:00,0.1807625945309334,1.3768038564989369,0,0.0,0.0,52.895,289.58,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:22:00,-0.24458441974155976,1.3765903899043486,0,0.0,0.0,52.9,289.58,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:23:00,0.4565201691191773,1.3898849502170805,0,0.0,0.0,52.897,289.67,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:24:00,-0.1651000766337372,1.4026352470711065,0,0.0,0.0,52.897,289.65,0.0,-0.0,-0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:25:00,0.23237191933645612,1.4027350735425668,0,0.0,0.0,52.895,289.7,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:26:00,0.3230208999712087,1.403925601588578,0,0.0,0.0,52.897,289.8,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:27:00,0.3313347972037924,1.429038058296025,0,0.0,0.0,52.9,289.91,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
2025-02-10 11:28:00,0.3493626356376785,1.4292422712253536,0,0.0,0.0,52.9,290.0,0.0,-0.0,0.0,0.0,-0.0,0.0,160153.7408071003
