<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
ОФЗ 26240;1;20250812;140800;65.85;65.85;65.82;65.82;83;0
ОФЗ 26240;1;20250812;140900;65.82;65.85;65.81;65.85;44;0
ОФЗ 26240;1;20250812;141000;65.849;65.849;65.849;65.849;8;0
ОФЗ 26240;1;20250812;141100;65.812;65.849;65.802;65.849;136;0
ОФЗ 26240;1;20250812;141200;65.849;65.85;65.849;65.85;156;0
ОФЗ 26240;1;20250812;141300;65.85;65.85;65.849;65.849;99;0
ОФЗ 26240;1;20250812;141400;65.849;65.85;65.849;65.85;78;0
ОФЗ 26240;1;20250812;141500;65.85;65.85;65.85;65.85;13;0
ОФЗ 26240;1;20250812;141600;65.85;65.85;65.85;65.85;72;0
ОФЗ 26240;1;20250812;141700;65.85;65.85;65.85;65.85;21;0
ОФЗ 26240;1;20250812;141800;65.85;65.85;65.815;65.815;28;0
ОФЗ 26240;1;20250812;141900;65.814;65.815;65.807;65.815;30;0
ОФЗ 26240;1;20250812;142000;65.807;65.848;65.807;65.848;267;0
ОФЗ 26240;1;20250812;142100;65.847;65.849;65.847;65.847;11;0
ОФЗ 26240;1;20250812;142200;65.847;65.849;65.845;65.849;32;0
ОФЗ 26240;1;20250812;142300;65.849;65.849;65.815;65.816;77;0
ОФЗ 26240;1;20250812;142400;65.848;65.849;65.807;65.808;125;0
ОФЗ 26240;1;20250812;142500;65.848;65.849;65.848;65.849;99;0
ОФЗ 26240;1;20250812;142600;65.849;65.85;65.849;65.85;82;0
ОФЗ 26240;1;20250812;142700;65.85;65.85;65.849;65.85;84;0
ОФЗ 26240;1;20250812;142800;65.85;65.85;65.809;65.85;68;0
ОФЗ 26240;1;20250812;142900;65.85;65.85;65.85;65.85;10;0
ОФЗ 26240;1;20250812;143000;65.85;65.85;65.785;65.847;602;0
ОФЗ 26240;1;20250812;143100;65.849;65.85;65.849;65.85;15;0
ОФЗ 26240;1;20250812;143200;65.85;65.85;65.849;65.849;164;0
ОФЗ 26240;1;20250812;143300;65.849;65.85;65.849;65.85;55;0
ОФЗ 26240;1;20250812;143400;65.85;65.85;65.79;65.849;117;0
ОФЗ 26240;1;20250812;143500;65.849;65.849;65.808;65.848;20;0
ОФЗ 26240;1;20250812;143600;65.849;65.85;65.849;65.85;167;0
ОФЗ 26240;1;20250812;143700;65.85;65.85;65.849;65.85;10;0
ОФЗ 26240;1;20250812;143800;65.85;65.85;65.85;65.85;8;0
ОФЗ 26240;1;20250812;143900;65.85;65.85;65.849;65.849;77;0
ОФЗ 26240;1;20250812;144000;65.85;65.85;65.849;65.849;460;0
ОФЗ 26240;1;20250812;144100;65.849;65.849;65.849;65.849;15;0
ОФЗ 26240;1;20250812;144200;65.85;65.85;65.849;65.849;29;0
ОФЗ 26240;1;20250812;144300;65.85;65.85;65.849;65.849;75;0
ОФЗ 26240;1;20250812;144400;65.849;65.85;65.812;65.85;58;0
ОФЗ 26240;1;20250812;144500;65.85;65.85;65.85;65.85;104;0
ОФЗ 26240;1;20250812;144600;65.85;65.85;65.85;65.85;3;0
ОФЗ 26240;1;20250812;144700;65.85;65.85;65.84;65.85;39;0
ОФЗ 26240;1;20250812;144800;65.85;65.85;65.85;65.85;57;0
ОФЗ 26240;1;20250812;144900;65.85;65.85;65.85;65.85;52;0
ОФЗ 26240;1;20250812;145000;65.85;65.85;65.85;65.85;176;0
ОФЗ 26240;1;20250812;145100;65.85;65.85;65.85;65.85;4;0
ОФЗ 26240;1;20250812;145200;65.831;65.85;65.83;65.85;81;0
ОФЗ 26240;1;20250812;145300;65.85;65.85;65.83;65.85;24;0
ОФЗ 26240;1;20250812;145400;65.85;65.85;65.85;65.85;21;0
ОФЗ 26240;1;20250812;145500;65.85;65.85;65.83;65.83;158;0
ОФЗ 26240;1;20250812;145600;65.849;65.849;65.83;65.849;204;0
ОФЗ 26240;1;20250812;145700;65.849;65.85;65.835;65.85;33;0
ОФЗ 26240;1;20250812;145800;65.85;65.85;65.85;65.85;30;0
ОФЗ 26240;1;20250812;145900;65.85;65.85;65.85;65.85;35;0
ОФЗ 26240;1;20250812;150000;65.835;65.85;65.835;65.85;86;0
ОФЗ 26240;1;20250812;150100;65.85;65.85;65.85;65.85;30;0
ОФЗ 26240;1;20250812;150200;65.85;65.85;65.835;65.835;135;0
ОФЗ 26240;1;20250812;150300;65.85;65.85;65.835;65.85;98;0
ОФЗ 26240;1;20250812;150400;65.85;65.85;65.85;65.85;10;0
ОФЗ 26240;1;20250812;150500;65.835;65.848;65.816;65.848;503;0
ОФЗ 26240;1;20250812;150600;65.848;65.848;65.848;65.848;70;0
ОФЗ 26240;1;20250812;150700;65.847;65.85;65.847;65.847;286;0
ОФЗ 26240;1;20250812;150800;65.85;65.85;65.848;65.848;18;0
ОФЗ 26240;1;20250812;150900;65.848;65.85;65.848;65.85;115;0
ОФЗ 26240;1;20250812;151000;65.848;65.85;65.848;65.85;308;0
ОФЗ 26240;1;20250812;151100;65.85;65.85;65.85;65.85;18;0
ОФЗ 26240;1;20250812;151200;65.85;65.85;65.817;65.848;208;0
ОФЗ 26240;1;20250812;151400;65.848;65.848;65.848;65.848;8;0
ОФЗ 26240;1;20250812;151500;65.848;65.849;65.848;65.849;16;0
ОФЗ 26240;1;20250812;151600;65.849;65.849;65.848;65.848;24;0
ОФЗ 26240;1;20250812;151700;65.849;65.849;65.849;65.849;9;0
ОФЗ 26240;1;20250812;151800;65.848;65.849;65.848;65.849;23;0
ОФЗ 26240;1;20250812;151900;65.849;65.849;65.849;65.849;7;0
ОФЗ 26240;1;20250812;152000;65.849;65.849;65.848;65.848;9;0
ОФЗ 26240;1;20250812;152100;65.849;65.849;65.849;65.849;63;0
ОФЗ 26240;1;20250812;152200;65.849;65.85;65.848;65.848;91;0
ОФЗ 26240;1;20250812;152300;65.849;65.85;65.849;65.85;164;0
ОФЗ 26240;1;20250812;152400;65.85;65.85;65.85;65.85;25;0
ОФЗ 26240;1;20250812;152500;65.85;65.85;65.85;65.85;40;0
ОФЗ 26240;1;20250812;152600;65.849;65.85;65.849;65.85;30;0
ОФЗ 26240;1;20250812;152700;65.85;65.85;65.85;65.85;92;0
ОФЗ 26240;1;20250812;152800;65.85;65.85;65.85;65.85;8;0
ОФЗ 26240;1;20250812;152900;65.85;65.85;65.85;65.85;36;0
ОФЗ 26240;1;20250812;153100;65.85;65.85;65.85;65.85;2;0
ОФЗ 26240;1;20250812;153200;65.85;65.85;65.85;65.85;20;0
ОФЗ 26240;1;20250812;153300;65.85;65.85;65.85;65.85;12;0
ОФЗ 26240;1;20250812;153400;65.85;65.85;65.85;65.85;16;0
ОФЗ 26240;1;20250812;153500;65.85;65.85;65.84;65.84;123;0
ОФЗ 26240;1;20250812;153600;65.84;65.84;65.84;65.84;25;0
ОФЗ 26240;1;20250812;153700;65.84;65.84;65.84;65.84;13;0
ОФЗ 26240;1;20250812;153800;65.84;65.84;65.84;65.84;18;0
ОФЗ 26240;1;20250812;153900;65.84;65.84;65.83;65.84;117;0
ОФЗ 26240;1;20250812;154000;65.84;65.849;65.84;65.849;22;0
ОФЗ 26240;1;20250812;154100;65.849;65.85;65.849;65.85;338;0
ОФЗ 26240;1;20250812;154200;65.85;65.85;65.849;65.849;17;0
ОФЗ 26240;1;20250812;154300;65.849;65.85;65.849;65.85;166;0
ОФЗ 26240;1;20250812;154400;65.85;65.85;65.85;65.85;528;0
ОФЗ 26240;1;20250812;154500;65.85;65.85;65.85;65.85;25;0
ОФЗ 26240;1;20250812;154600;65.849;65.85;65.849;65.85;523;0
ОФЗ 26240;1;20250812;154700;65.83;65.85;65.811;65.848;789;0
ОФЗ 26240;1;20250812;154800;65.844;65.849;65.81;65.849;79;0
ОФЗ 26240;1;20250812;154900;65.848;65.848;65.81;65.81;176;0
ОФЗ 26240;1;20250812;155000;65.847;65.848;65.81;65.847;25;0
ОФЗ 26240;1;20250812;155100;65.811;65.847;65.81;65.847;16;0
ОФЗ 26240;1;20250812;155200;65.811;65.846;65.811;65.845;12;0
ОФЗ 26240;1;20250812;155300;65.846;65.85;65.846;65.85;841;0
ОФЗ 26240;1;20250812;155400;65.848;65.85;65.848;65.85;14;0
ОФЗ 26240;1;20250812;155500;65.849;65.85;65.813;65.813;44;0
ОФЗ 26240;1;20250812;155600;65.812;65.844;65.8;65.844;250;0
ОФЗ 26240;1;20250812;155700;65.846;65.846;65.846;65.846;8;0
ОФЗ 26240;1;20250812;155800;65.846;65.846;65.844;65.844;27;0
ОФЗ 26240;1;20250812;155900;65.845;65.847;65.802;65.847;65;0
ОФЗ 26240;1;20250812;160000;65.846;65.846;65.846;65.846;11;0
ОФЗ 26240;1;20250812;160100;65.847;65.849;65.847;65.849;20;0
ОФЗ 26240;1;20250812;160200;65.849;65.849;65.848;65.848;19;0
ОФЗ 26240;1;20250812;160300;65.848;65.849;65.848;65.849;320;0
ОФЗ 26240;1;20250812;160400;65.848;65.85;65.848;65.849;331;0
ОФЗ 26240;1;20250812;160500;65.85;65.85;65.848;65.85;381;0
ОФЗ 26240;1;20250812;160600;65.85;65.85;65.847;65.847;14;0
ОФЗ 26240;1;20250812;160700;65.85;65.85;65.85;65.85;8;0
ОФЗ 26240;1;20250812;160800;65.85;65.85;65.85;65.85;24;0
ОФЗ 26240;1;20250812;160900;65.85;65.85;65.85;65.85;8;0
ОФЗ 26240;1;20250812;161000;65.85;65.85;65.85;65.85;340;0
ОФЗ 26240;1;20250812;161100;65.85;65.85;65.848;65.85;95;0
ОФЗ 26240;1;20250812;161200;65.848;65.85;65.848;65.85;55;0
ОФЗ 26240;1;20250812;161300;65.85;65.85;65.848;65.848;9;0
ОФЗ 26240;1;20250812;161400;65.85;65.85;65.84;65.84;46;0
ОФЗ 26240;1;20250812;161500;65.849;65.85;65.84;65.85;38;0
ОФЗ 26240;1;20250812;161600;65.85;65.85;65.84;65.85;97;0
ОФЗ 26240;1;20250812;161700;65.845;65.85;65.84;65.85;841;0
ОФЗ 26240;1;20250812;161800;65.85;65.85;65.84;65.85;30;0
ОФЗ 26240;1;20250812;161900;65.85;65.85;65.85;65.85;1;0
ОФЗ 26240;1;20250812;162000;65.84;65.85;65.84;65.85;3063;0
ОФЗ 26240;1;20250812;162100;65.85;65.85;65.85;65.85;130;0
ОФЗ 26240;1;20250812;162200;65.85;65.85;65.85;65.85;1224;0
ОФЗ 26240;1;20250812;162300;65.85;65.85;65.85;65.85;54;0
ОФЗ 26240;1;20250812;162400;65.85;65.85;65.85;65.85;120;0
ОФЗ 26240;1;20250812;162500;65.85;65.85;65.85;65.85;7;0
ОФЗ 26240;1;20250812;162600;65.85;65.85;65.85;65.85;37;0
ОФЗ 26240;1;20250812;162700;65.85;65.85;65.85;65.85;37;0
ОФЗ 26240;1;20250812;162800;65.85;65.85;65.845;65.85;46;0
ОФЗ 26240;1;20250812;162900;65.85;65.85;65.84;65.85;40;0
ОФЗ 26240;1;20250812;163000;65.85;65.85;65.85;65.85;7;0
ОФЗ 26240;1;20250812;163100;65.85;65.85;65.84;65.85;198;0
ОФЗ 26240;1;20250812;163200;65.84;65.84;65.84;65.84;141;0
ОФЗ 26240;1;20250812;163300;65.85;65.85;65.85;65.85;54;0
ОФЗ 26240;1;20250812;163400;65.85;65.85;65.85;65.85;242;0
ОФЗ 26240;1;20250812;163500;65.85;65.85;65.84;65.84;71;0
ОФЗ 26240;1;20250812;163600;65.85;65.85;65.85;65.85;166;0
ОФЗ 26240;1;20250812;163700;65.85;65.85;65.85;65.85;215;0
ОФЗ 26240;1;20250812;163800;65.85;65.85;65.85;65.85;372;0
ОФЗ 26240;1;20250812;163900;65.841;65.85;65.801;65.801;1795;0
ОФЗ 26240;1;20250812;164000;65.802;65.802;65.802;65.802;103;0
ОФЗ 26240;1;20250812;164100;65.802;65.802;65.8;65.8;1167;0
ОФЗ 26240;1;20250812;164200;65.8;65.8;65.796;65.8;1104;0
ОФЗ 26240;1;20250812;164300;65.8;65.8;65.796;65.8;33;0
ОФЗ 26240;1;20250812;164400;65.8;65.8;65.8;65.8;124;0
ОФЗ 26240;1;20250812;164500;65.8;65.8;65.8;65.8;22;0
ОФЗ 26240;1;20250812;164600;65.8;65.8;65.796;65.796;100;0
ОФЗ 26240;1;20250812;164700;65.796;65.796;65.796;65.796;65;0
ОФЗ 26240;1;20250812;164800;65.796;65.8;65.79;65.8;1079;0
ОФЗ 26240;1;20250812;164900;65.8;65.8;65.791;65.8;35;0
ОФЗ 26240;1;20250812;165000;65.8;65.8;65.8;65.8;11;0
ОФЗ 26240;1;20250812;165100;65.8;65.8;65.8;65.8;12;0
ОФЗ 26240;1;20250812;165200;65.8;65.8;65.8;65.8;1;0
ОФЗ 26240;1;20250812;165300;65.8;65.8;65.8;65.8;46;0
ОФЗ 26240;1;20250812;165400;65.8;65.8;65.8;65.8;470;0
ОФЗ 26240;1;20250812;165500;65.8;65.8;65.8;65.8;275;0
ОФЗ 26240;1;20250812;165600;65.8;65.8;65.8;65.8;93;0
ОФЗ 26240;1;20250812;165700;65.8;65.8;65.791;65.791;41;0
ОФЗ 26240;1;20250812;165800;65.799;65.8;65.799;65.8;58;0
ОФЗ 26240;1;20250812;165900;65.8;65.8;65.799;65.799;907;0
ОФЗ 26240;1;20250812;170000;65.8;65.8;65.791;65.799;131;0
ОФЗ 26240;1;20250812;170100;65.799;65.8;65.799;65.8;105;0
ОФЗ 26240;1;20250812;170200;65.8;65.8;65.8;65.8;155;0
ОФЗ 26240;1;20250812;170300;65.8;65.8;65.8;65.8;115;0
ОФЗ 26240;1;20250812;170400;65.8;65.8;65.799;65.799;50;0
ОФЗ 26240;1;20250812;170500;65.8;65.8;65.799;65.8;126;0
ОФЗ 26240;1;20250812;170600;65.8;65.8;65.799;65.8;312;0
ОФЗ 26240;1;20250812;170700;65.8;65.8;65.8;65.8;154;0
ОФЗ 26240;1;20250812;170800;65.8;65.8;65.8;65.8;554;0
ОФЗ 26240;1;20250812;170900;65.8;65.8;65.8;65.8;29;0
ОФЗ 26240;1;20250812;171000;65.8;65.8;65.79;65.79;597;0
ОФЗ 26240;1;20250812;171100;65.79;65.79;65.774;65.789;295;0
ОФЗ 26240;1;20250812;171200;65.789;65.79;65.789;65.79;33;0
ОФЗ 26240;1;20250812;171300;65.79;65.79;65.755;65.79;932;0
ОФЗ 26240;1;20250812;171400;65.785;65.79;65.785;65.789;66;0
ОФЗ 26240;1;20250812;171500;65.789;65.789;65.752;65.752;37;0
ОФЗ 26240;1;20250812;171600;65.789;65.8;65.753;65.8;2748;0
ОФЗ 26240;1;20250812;171700;65.8;65.8;65.799;65.799;32;0
ОФЗ 26240;1;20250812;171800;65.799;65.799;65.799;65.799;4;0
ОФЗ 26240;1;20250812;171900;65.799;65.8;65.799;65.8;223;0
ОФЗ 26240;1;20250812;172000;65.799;65.8;65.799;65.8;332;0
ОФЗ 26240;1;20250812;172100;65.8;65.8;65.8;65.8;51;0
ОФЗ 26240;1;20250812;172200;65.798;65.8;65.798;65.798;49;0
ОФЗ 26240;1;20250812;172300;65.8;65.802;65.79;65.802;261;0
ОФЗ 26240;1;20250812;172400;65.802;65.802;65.8;65.8;92;0
ОФЗ 26240;1;20250812;172500;65.802;65.802;65.802;65.802;11;0
ОФЗ 26240;1;20250812;172600;65.802;65.802;65.802;65.802;405;0
ОФЗ 26240;1;20250812;172700;65.802;65.802;65.802;65.802;115;0
ОФЗ 26240;1;20250812;172800;65.802;65.802;65.802;65.802;11;0
ОФЗ 26240;1;20250812;172900;65.802;65.802;65.8;65.8;14;0
ОФЗ 26240;1;20250812;173000;65.802;65.802;65.802;65.802;135;0
ОФЗ 26240;1;20250812;173100;65.8;65.8;65.8;65.8;23;0
ОФЗ 26240;1;20250812;173200;65.8;65.802;65.8;65.802;457;0
ОФЗ 26240;1;20250812;173300;65.802;65.802;65.802;65.802;89;0
ОФЗ 26240;1;20250812;173400;65.802;65.802;65.802;65.802;6;0
ОФЗ 26240;1;20250812;173500;65.802;65.802;65.802;65.802;146;0
ОФЗ 26240;1;20250812;173600;65.802;65.802;65.802;65.802;84;0
ОФЗ 26240;1;20250812;173700;65.802;65.802;65.8;65.8;18;0
ОФЗ 26240;1;20250812;173800;65.802;65.802;65.802;65.802;99;0
ОФЗ 26240;1;20250812;173900;65.802;65.802;65.801;65.802;338;0
ОФЗ 26240;1;20250812;174000;65.802;65.802;65.801;65.802;14;0
ОФЗ 26240;1;20250812;174100;65.802;65.802;65.801;65.802;78;0
ОФЗ 26240;1;20250812;174200;65.802;65.802;65.7;65.741;1090;0
ОФЗ 26240;1;20250812;174300;65.741;65.741;65.7;65.741;182;0
ОФЗ 26240;1;20250812;174400;65.741;65.741;65.741;65.741;113;0
ОФЗ 26240;1;20250812;174500;65.741;65.741;65.741;65.741;30;0
ОФЗ 26240;1;20250812;174600;65.741;65.741;65.741;65.741;2010;0
ОФЗ 26240;1;20250812;174700;65.741;65.741;65.741;65.741;26;0
ОФЗ 26240;1;20250812;174800;65.741;65.741;65.74;65.741;1591;0
ОФЗ 26240;1;20250812;174900;65.741;65.741;65.74;65.741;443;0
ОФЗ 26240;1;20250812;175000;65.741;65.741;65.74;65.741;17;0
ОФЗ 26240;1;20250812;175100;65.74;65.741;65.74;65.74;375;0
ОФЗ 26240;1;20250812;175200;65.741;65.741;65.741;65.741;30;0
ОФЗ 26240;1;20250812;175300;65.741;65.741;65.665;65.735;698;0
ОФЗ 26240;1;20250812;175400;65.739;65.74;65.735;65.74;26;0
ОФЗ 26240;1;20250812;175500;65.74;65.74;65.74;65.74;4;0
ОФЗ 26240;1;20250812;175600;65.74;65.74;65.739;65.74;67;0
ОФЗ 26240;1;20250812;175700;65.74;65.74;65.74;65.74;26;0
ОФЗ 26240;1;20250812;175800;65.741;65.741;65.741;65.741;31;0
ОФЗ 26240;1;20250812;175900;65.741;65.741;65.741;65.741;451;0
ОФЗ 26240;1;20250812;180000;65.74;65.741;65.74;65.741;2;0
ОФЗ 26240;1;20250812;180100;65.741;65.741;65.741;65.741;390;0
ОФЗ 26240;1;20250812;180200;65.741;65.741;65.741;65.741;6;0
ОФЗ 26240;1;20250812;180300;65.741;65.741;65.741;65.741;1;0
ОФЗ 26240;1;20250812;180400;65.74;65.74;65.651;65.651;930;0
ОФЗ 26240;1;20250812;180500;65.651;65.651;65.651;65.651;73;0
ОФЗ 26240;1;20250812;180600;65.65;65.65;65.65;65.65;12;0
ОФЗ 26240;1;20250812;180700;65.65;65.651;65.65;65.651;42;0
ОФЗ 26240;1;20250812;180800;65.651;65.651;65.65;65.651;95;0
ОФЗ 26240;1;20250812;180900;65.651;65.651;65.65;65.651;224;0
ОФЗ 26240;1;20250812;181000;65.651;65.651;65.651;65.651;50;0
ОФЗ 26240;1;20250812;181100;65.651;65.651;65.651;65.651;67;0
ОФЗ 26240;1;20250812;181200;65.651;65.651;65.65;65.651;248;0
ОФЗ 26240;1;20250812;181300;65.651;65.651;65.65;65.651;80;0
ОФЗ 26240;1;20250812;181400;65.651;65.651;65.651;65.651;5;0
ОФЗ 26240;1;20250812;181500;65.651;65.651;65.651;65.651;15;0
ОФЗ 26240;1;20250812;181600;65.651;65.651;65.651;65.651;56;0
ОФЗ 26240;1;20250812;181700;65.651;65.651;65.651;65.651;3;0
ОФЗ 26240;1;20250812;181800;65.651;65.651;65.651;65.651;53;0
ОФЗ 26240;1;20250812;181900;65.651;65.651;65.608;65.608;503;0
ОФЗ 26240;1;20250812;182000;65.608;65.608;65.608;65.608;200;0
ОФЗ 26240;1;20250812;182100;65.608;65.608;65.608;65.608;106;0
ОФЗ 26240;1;20250812;182200;65.608;65.608;65.608;65.608;85;0
ОФЗ 26240;1;20250812;182300;65.608;65.608;65.608;65.608;154;0
ОФЗ 26240;1;20250812;182400;65.608;65.608;65.57;65.575;2831;0
ОФЗ 26240;1;20250812;182500;65.575;65.575;65.575;65.575;676;0
ОФЗ 26240;1;20250812;182600;65.572;65.572;65.571;65.572;140;0
ОФЗ 26240;1;20250812;182700;65.572;65.572;65.572;65.572;103;0
ОФЗ 26240;1;20250812;182800;65.572;65.575;65.561;65.574;379;0
ОФЗ 26240;1;20250812;182900;65.574;65.575;65.574;65.575;303;0
ОФЗ 26240;1;20250812;183000;65.575;65.575;65.575;65.575;70;0
ОФЗ 26240;1;20250812;183100;65.575;65.575;65.575;65.575;166;0
ОФЗ 26240;1;20250812;183200;65.574;65.575;65.552;65.575;281;0
ОФЗ 26240;1;20250812;183300;65.575;65.575;65.55;65.575;932;0
ОФЗ 26240;1;20250812;183400;65.575;65.575;65.575;65.575;117;0
ОФЗ 26240;1;20250812;183500;65.575;65.575;65.575;65.575;130;0
ОФЗ 26240;1;20250812;183600;65.575;65.575;65.575;65.575;625;0
ОФЗ 26240;1;20250812;183700;65.575;65.575;65.575;65.575;32;0
ОФЗ 26240;1;20250812;183800;65.575;65.575;65.575;65.575;1594;0
ОФЗ 26240;1;20250812;183900;65.575;65.575;65.575;65.575;323;0
ОФЗ 26240;1;20250812;184000;65.575;65.575;65.575;65.575;648;0
ОФЗ 26240;1;20250812;184100;65.561;65.575;65.561;65.575;17;0
ОФЗ 26240;1;20250812;184200;65.575;65.575;65.575;65.575;808;0
ОФЗ 26240;1;20250812;184300;65.575;65.575;65.575;65.575;2525;0
ОФЗ 26240;1;20250812;184400;65.575;65.575;65.53;65.53;7755;0
ОФЗ 26240;1;20250812;184500;65.53;65.53;65.502;65.53;618;0
ОФЗ 26240;1;20250812;184600;65.53;65.53;65.53;65.53;262;0
ОФЗ 26240;1;20250812;184700;65.53;65.53;65.53;65.53;10;0
ОФЗ 26240;1;20250812;184800;65.53;65.53;65.53;65.53;78;0
ОФЗ 26240;1;20250812;184900;65.53;65.53;65.53;65.53;10005;0
ОФЗ 26240;1;20250812;185500;65.53;65.53;65.53;65.53;3538;0
ОФЗ 26240;1;20250812;185600;65.53;65.53;65.53;65.53;29;0
ОФЗ 26240;1;20250812;185800;65.53;65.53;65.53;65.53;2;0
ОФЗ 26240;1;20250812;185900;65.53;65.53;65.53;65.53;1;0
ОФЗ 26240;1;20250812;190400;65.575;65.575;65.575;65.575;6;0
ОФЗ 26240;1;20250812;190500;65.607;65.641;65.575;65.64;232;0
ОФЗ 26240;1;20250812;190600;65.64;65.795;65.64;65.795;632;0
ОФЗ 26240;1;20250812;190700;65.661;65.661;65.661;65.661;7;0
ОФЗ 26240;1;20250812;190800;65.661;65.661;65.661;65.661;376;0
ОФЗ 26240;1;20250812;190900;65.78;65.78;65.78;65.78;1;0
ОФЗ 26240;1;20250812;191000;65.78;65.787;65.78;65.787;15;0
ОФЗ 26240;1;20250812;191100;65.785;65.787;65.775;65.787;71;0
ОФЗ 26240;1;20250812;191200;65.785;65.785;65.785;65.785;3;0
ОФЗ 26240;1;20250812;191300;65.78;65.785;65.78;65.785;50;0
ОФЗ 26240;1;20250812;191400;65.784;65.784;65.784;65.784;33;0
ОФЗ 26240;1;20250812;191500;65.784;65.784;65.779;65.779;71;0
ОФЗ 26240;1;20250812;191600;65.703;65.778;65.702;65.769;36;0
ОФЗ 26240;1;20250812;191700;65.769;65.776;65.768;65.776;82;0
ОФЗ 26240;1;20250812;191800;65.708;65.772;65.653;65.772;347;0
ОФЗ 26240;1;20250812;191900;65.767;65.769;65.701;65.701;22;0
ОФЗ 26240;1;20250812;192000;65.7;65.756;65.7;65.756;414;0
ОФЗ 26240;1;20250812;192100;65.754;65.755;65.754;65.755;9;0
ОФЗ 26240;1;20250812;192200;65.74;65.74;65.74;65.74;1;0
ОФЗ 26240;1;20250812;192300;65.737;65.738;65.737;65.738;9;0
ОФЗ 26240;1;20250812;192400;65.744;65.752;65.744;65.752;76;0
ОФЗ 26240;1;20250812;192500;65.751;65.751;65.747;65.747;101;0
ОФЗ 26240;1;20250812;192700;65.747;65.749;65.745;65.745;23;0
ОФЗ 26240;1;20250812;192800;65.745;65.754;65.745;65.754;40;0
ОФЗ 26240;1;20250812;192900;65.75;65.755;65.75;65.755;91;0
ОФЗ 26240;1;20250812;193000;65.754;65.759;65.754;65.759;44;0
ОФЗ 26240;1;20250812;193100;65.756;65.757;65.756;65.757;73;0
ОФЗ 26240;1;20250812;193200;65.757;65.759;65.757;65.759;52;0
ОФЗ 26240;1;20250812;193300;65.759;65.759;65.758;65.759;6;0
ОФЗ 26240;1;20250812;193400;65.759;65.759;65.7;65.759;109;0
ОФЗ 26240;1;20250812;193500;65.759;65.76;65.759;65.76;51;0
ОФЗ 26240;1;20250812;193600;65.758;65.769;65.75;65.769;50;0
ОФЗ 26240;1;20250812;193700;65.768;65.769;65.759;65.769;17;0
ОФЗ 26240;1;20250812;193800;65.769;65.77;65.758;65.77;19;0
ОФЗ 26240;1;20250812;193900;65.77;65.77;65.768;65.77;32;0
ОФЗ 26240;1;20250812;194000;65.702;65.77;65.702;65.77;14;0
ОФЗ 26240;1;20250812;194100;65.77;65.773;65.769;65.769;224;0
ОФЗ 26240;1;20250812;194200;65.775;65.775;65.775;65.775;250;0
ОФЗ 26240;1;20250812;194300;65.774;65.775;65.702;65.774;309;0
ОФЗ 26240;1;20250812;194400;65.773;65.774;65.773;65.774;213;0
ОФЗ 26240;1;20250812;194500;65.774;65.775;65.702;65.773;1111;0
ОФЗ 26240;1;20250812;194600;65.773;65.774;65.773;65.774;2;0
ОФЗ 26240;1;20250812;194700;65.774;65.775;65.7;65.7;39;0
ОФЗ 26240;1;20250812;194800;65.773;65.773;65.773;65.773;5;0
ОФЗ 26240;1;20250812;194900;65.769;65.8;65.728;65.728;10010;0
ОФЗ 26240;1;20250812;195000;65.8;65.801;65.8;65.801;12;0
ОФЗ 26240;1;20250812;195100;65.802;65.802;65.801;65.801;11;0
ОФЗ 26240;1;20250812;195200;65.802;65.806;65.802;65.806;28;0
ОФЗ 26240;1;20250812;195300;65.806;65.808;65.806;65.808;3;0
ОФЗ 26240;1;20250812;195400;65.81;65.817;65.81;65.817;20;0
ОФЗ 26240;1;20250812;195500;65.817;65.82;65.817;65.82;3;0
ОФЗ 26240;1;20250812;195600;65.82;65.847;65.819;65.819;70;0
ОФЗ 26240;1;20250812;195700;65.847;65.85;65.847;65.85;56;0
ОФЗ 26240;1;20250812;195800;65.85;65.85;65.85;65.85;3;0
ОФЗ 26240;1;20250812;195900;65.851;65.876;65.851;65.876;81;0
ОФЗ 26240;1;20250812;200000;65.876;65.877;65.876;65.877;6;0
ОФЗ 26240;1;20250812;200100;65.88;65.88;65.851;65.88;15;0
ОФЗ 26240;1;20250812;200200;65.88;65.88;65.88;65.88;8;0
ОФЗ 26240;1;20250812;200300;65.88;65.885;65.88;65.885;174;0
ОФЗ 26240;1;20250812;200400;65.885;65.885;65.85;65.88;36;0
ОФЗ 26240;1;20250812;200500;65.879;65.879;65.85;65.879;23;0
ОФЗ 26240;1;20250812;200600;65.879;65.879;65.85;65.85;23;0
ОФЗ 26240;1;20250812;200700;65.85;65.879;65.85;65.879;1370;0
ОФЗ 26240;1;20250812;200800;65.879;65.879;65.879;65.879;12;0
ОФЗ 26240;1;20250812;200900;65.879;65.879;65.879;65.879;1;0
ОФЗ 26240;1;20250812;201000;65.879;65.879;65.879;65.879;30;0
ОФЗ 26240;1;20250812;201100;65.879;65.879;65.879;65.879;45;0
ОФЗ 26240;1;20250812;201200;65.879;65.879;65.879;65.879;5;0
ОФЗ 26240;1;20250812;201300;65.879;65.907;65.879;65.907;2729;0
ОФЗ 26240;1;20250812;201400;65.907;65.907;65.903;65.903;26;0
ОФЗ 26240;1;20250812;201500;65.907;65.907;65.907;65.907;23;0
ОФЗ 26240;1;20250812;201600;65.907;65.907;65.907;65.907;10;0
