dt,z,beta,vol_scale,z_enter_eff,z_exit_eff,pos_coef,hedge_close,sber_close,sber_qty,hedge_qty,pos_change,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum
2025-07-18 16:31:00,0.758930603666336,-0.049513213347125294,1.0,1.75,0.4,0.0,63.199,307.08,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:32:00,0.583941599081917,-0.06641065256708141,1.0,1.75,0.4,0.0,63.2,307.15,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:33:00,0.22203738234550724,-0.10350669534730085,1.0,1.75,0.4,0.0,63.2,307.18,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:34:00,0.04412527547987609,-0.10403794093054053,1.0,1.75,0.4,0.0,63.2,307.19,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:35:00,-0.046872280474218125,-0.10417740386489745,1.0,1.75,0.4,0.0,63.2,307.19,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:36:00,-1.318788970489157,-0.10427629372931783,1.0,1.75,0.4,0.0,63.199,307.05,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:37:00,-0.8706006872584173,-0.1045727061367486,1.0,1.75,0.4,0.0,63.2,306.96,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:38:00,1.067067206518394,-0.1087349965358513,1.0,1.75,0.4,0.0,63.149,307.11,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:39:00,0.0009588733624906765,-0.1120460974928256,1.0,1.75,0.4,0.0,63.197,307.09,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:40:00,0.04315315529310705,-0.11181836241444612,1.0,1.75,0.4,0.0,63.197,307.1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:41:00,0.7843559879775976,-0.10601444427741966,1.0,1.75,0.4,0.0,63.2,307.19,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:42:00,-0.23602425255577741,-0.11399015549808379,1.0,1.75,0.4,0.0,63.2,307.17,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:43:00,0.12003731965391387,-0.11456165379583982,1.0,1.75,0.4,0.0,63.197,307.19,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:44:00,0.7840792070095547,-0.11646998733657662,1.0,1.75,0.4,0.0,63.199,307.28,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:45:00,-0.04108205895294012,-0.11655993397343282,1.0,1.75,0.4,0.0,63.166,307.3,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:46:00,1.3440071772916435,-0.11070328983458361,1.0,1.75,0.4,0.0,63.189,307.44,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,697674.7928029313
2025-07-18 16:47:00,1.7602610999309312,-0.10974735303630954,1.0,1.75,0.4,-0.5029317428374089,63.189,307.64,-81740.30406276963,397958.3019492387,-1.0,0.0,-0.9512937595129394,-50.29317428374089,-51.24446804325383,697623.5483348881
2025-07-18 16:48:00,0.9307316439560047,-0.09841406656444879,1.0,1.857459343920431,0.4251465871418705,-0.5029317428374089,63.189,307.75,-81711.08738219479,397958.3019492387,0.0,-8991.433446905774,-6.69457653926576,-0.008991433446907634,-8998.137014878488,688625.4113200096
2025-07-18 16:49:00,-0.6242123840803606,-0.09826400919279737,1.0,1.857459343920431,0.4251465871418705,0.0,63.187,307.69,0.0,-0.0,1.0,4106.748639032423,-5.740110611102172,-50.28747570189406,4050.721052719427,692676.132372729
2025-07-18 16:50:00,-0.08892707667332946,-0.09847662016632179,1.0,1.75,0.4,0.0,63.182,307.69,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,692676.132372729
2025-07-18 16:51:00,-1.7619184226783642,-0.12307679676744653,1.0,1.75,0.4,0.5034052636223898,63.186,307.5,81854.51441014468,-398351.90043869667,1.0,-0.0,-0.9512937595129394,-50.34052636223897,-51.29182012175191,692624.8405526073
2025-07-18 16:52:00,2.132385997452339,-0.07577744505127912,1.0,1.8576546712442357,0.42517026318111956,0.0,63.17,307.75,0.0,-0.0,-1.0,26837.259009554615,5.751307490804115,-50.35461636043449,26792.655700684987,719417.4962532923
2025-07-18 16:53:00,0.17883795933909283,-0.10199841255883453,1.0,1.75,0.4,0.0,63.185,307.77,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,719417.4962532923
2025-07-18 16:54:00,-0.1543007644440518,-0.11789852265587394,1.0,1.75,0.4,0.0,63.186,307.76,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,719417.4962532923
2025-07-18 16:55:00,-1.9387782998217924,-0.1068564100676099,1.0,1.75,0.4,0.5539366570919407,63.188,307.55,90056.35784294273,-438324.25230418803,1.0,-0.0,-0.9512937595129394,-55.39366570919407,-56.344959468707,719361.1512938236
2025-07-18 16:56:00,0.20753807514923045,-0.10565191851558568,1.0,1.8784988710504256,0.42769683285459703,0.0,63.188,307.58,0.0,-0.0,-1.0,2701.6907352858248,6.324094645053042,-55.39636739992936,2652.618462530949,722013.7697563545
2025-07-18 16:57:00,-0.6929318602453517,-0.10662163504071048,1.0,1.75,0.4,0.0,63.188,307.51,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,722013.7697563545
2025-07-18 16:58:00,-1.4006661968985046,-0.10701414057720891,1.0,1.75,0.4,0.0,63.188,307.36,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,722013.7697563545
2025-07-18 16:59:00,0.7468201022964396,-0.10996780247807139,1.0,1.75,0.4,0.0,63.188,307.45,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722013.7697563545
2025-07-18 17:00:00,2.407891294743432,-0.10980851483582767,1.0,1.75,0.4,-0.6879689413552663,63.188,307.73,-111781.25976590945,544382.5895385724,-1.0,0.0,-0.9512937595129394,-68.79689413552663,-69.74818789503956,721944.0215684595
2025-07-18 17:01:00,-1.3849908477343302,-0.11009810462253196,1.0,1.9337871883090472,0.4343984470677633,0.0,63.188,307.58,0.0,-0.0,1.0,16767.18896489023,-7.849698602465394,-68.78012694656174,16690.5591393412,738634.5807078007
2025-07-18 17:02:00,-0.7690979148463174,-0.11023328903808528,1.0,1.75,0.4,0.0,63.189,307.5,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,738634.5807078007
2025-07-18 17:03:00,-0.17175112268495965,-0.10552441352406508,1.0,1.75,0.4,0.0,63.189,307.49,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,738634.5807078007
2025-07-18 17:04:00,-0.5474308452043878,-0.11162469158249005,1.0,1.75,0.4,0.0,63.189,307.44,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,738634.5807078007
2025-07-18 17:05:00,-2.4240694411257935,-0.09818399425925844,1.0,1.75,0.4,0.6925912688930839,63.19,307.18,112733.78294372743,-548022.8429285361,1.0,-0.0,-0.9512937595129394,-69.25912688930839,-70.21042064882133,738564.3702871519
2025-07-18 17:06:00,0.6182955576152084,-0.10051781665615124,1.0,1.9356938984183971,0.4346295634446542,0.0,63.184,307.26,0.0,-0.0,-1.0,12306.83969306774,7.908352088422304,-69.26485745488631,12245.483187701277,750809.8534748532
2025-07-18 17:07:00,1.1019832030895986,-0.11118317332443345,1.0,1.75,0.4,0.0,63.168,307.4,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,750809.8534748532
2025-07-18 17:08:00,-0.3858110117099294,-0.10932835258971099,1.0,1.75,0.4,0.0,63.162,307.37,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,750809.8534748532
2025-07-18 17:09:00,1.1881229653135144,-0.1106380097798701,1.0,1.75,0.4,0.0,63.159,307.51,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,750809.8534748532
2025-07-18 17:10:00,-0.4691386868051932,-0.10988495027732739,1.0,1.75,0.4,0.0,63.154,307.47,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,750809.8534748532
2025-07-18 17:11:00,1.8880499228438983,-0.09971004602635837,1.0,1.75,0.4,-0.5394428350982566,63.166,307.68,-87662.96722215558,427004.11225838,-1.0,0.0,-0.9512937595129394,-53.94428350982566,-54.8955772693386,750754.9578975838
2025-07-18 17:12:00,-0.16392859590373898,-0.09770513819233412,1.0,1.8725201694780307,0.4269721417549128,0.0,63.104,307.7,0.0,-0.0,1.0,-28227.51430446006,-6.15842351923682,-53.91956251421008,-28287.592290493507,722467.3656070903
2025-07-18 17:13:00,0.40287406822223687,-0.08662046641535401,1.0,1.75,0.4,0.0,63.152,307.73,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:14:00,0.03174784632056695,-0.08674941075460822,1.0,1.75,0.4,0.0,63.177,307.73,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:15:00,0.033917378117944944,-0.08678800794882298,1.0,1.75,0.4,0.0,63.179,307.74,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:16:00,-0.2490783505174214,-0.08674706619996446,1.0,1.75,0.4,0.0,63.178,307.72,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:17:00,0.23690719133335933,-0.08651416317819674,1.0,1.75,0.4,0.0,63.18,307.75,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:18:00,-0.5378932971346162,-0.08629374026514307,1.0,1.75,0.4,0.0,63.178,307.7,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:19:00,-0.13577824503505873,-0.0875175356519627,1.0,1.75,0.4,0.0,63.182,307.69,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:20:00,-0.1724585254861332,-0.08534839595884544,1.0,1.75,0.4,0.0,63.154,307.69,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:21:00,0.13109473756541845,-0.08426057801797915,1.0,1.75,0.4,0.0,63.179,307.7,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:22:00,0.02423219441522502,-0.08374748609739895,1.0,1.75,0.4,0.0,63.176,307.71,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:23:00,0.4531096300317209,-0.08331274007680835,1.0,1.75,0.4,0.0,63.184,307.76,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:24:00,0.030515906442384676,-0.08353815860429724,1.0,1.75,0.4,0.0,63.182,307.77,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:25:00,0.03363490399948896,-0.08340528268372892,1.0,1.75,0.4,0.0,63.181,307.78,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:26:00,1.1790124264992299,-0.08281773591187534,1.0,1.75,0.4,0.0,63.181,307.91,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:27:00,-0.06491447629894667,-0.08744604352324775,1.0,1.75,0.4,0.0,63.181,307.91,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:28:00,-0.04064876465998688,-0.08215943022076452,1.0,1.75,0.4,0.0,63.189,307.91,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:29:00,-0.2613803740371004,-0.0745864060908951,1.0,1.75,0.4,0.0,63.19,307.89,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:30:00,0.022630849831305134,-0.07466361827739305,1.0,1.75,0.4,0.0,63.19,307.9,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:31:00,-0.04128926236074523,-0.0703614098501958,1.0,1.75,0.4,0.0,63.2,307.9,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:32:00,0.30655761908228224,-0.07581357189932461,1.0,1.75,0.4,0.0,63.2,307.94,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:33:00,0.11157390727363405,-0.0765202086580842,1.0,1.75,0.4,0.0,63.226,307.95,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:34:00,0.2924224729623581,-0.07442910632546099,1.0,1.75,0.4,0.0,63.25,307.98,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:35:00,-0.741036313787312,-0.07501007373601754,1.0,1.75,0.4,0.0,63.252,307.91,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:36:00,0.7831758691371531,-0.07500196175411877,1.0,1.75,0.4,0.0,63.252,308.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:37:00,-0.4298761648478613,-0.07660741608059086,1.0,1.75,0.4,0.0,63.26,307.96,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:38:00,0.21115723463689756,-0.0748932775261834,1.0,1.75,0.4,0.0,63.26,307.99,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:39:00,0.6484588795120853,-0.058078077044003966,1.0,1.75,0.4,0.0,63.281,308.06,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,722467.3656070903
2025-07-18 17:40:00,3.368859016500167,-0.05854177329661233,1.0,1.75,0.4,-0.9625311475714763,63.281,308.43,-156037.21226396205,760521.4421164934,-1.0,0.0,-0.9512937595129394,-96.25311475714761,-97.20440851666055,722370.1611985737
2025-07-18 17:41:00,-0.46319965421133785,-0.05158433578631142,1.0,2.0470440983732336,0.4481265573785739,0.0,63.281,308.39,0.0,-0.0,1.0,6241.4884905616755,-10.986373490886587,-96.24687326865705,6134.255243802132,728504.4164423757
