dt,sber_close,hedge_close,beta,z,vol_scale,spread_vol,pos_dir,pos_coef,z_enter_eff,z_exit_eff,pos_change,sber_qty,hedge_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum,pnl_cum_max,drawdown,ret
2025-07-04 13:55:00,319.69,61.49,-0.028493751152338702,-0.020408284691399783,1.0,0.0004948797294833403,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 13:57:00,319.76,61.49,-0.028464600698988377,0.4841810614783658,1.0,0.0004950484184093485,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 13:58:00,319.74,61.488,-0.02850857236644781,-0.08580624458299854,1.0,0.0004950542276690407,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 13:59:00,319.9,61.488,-0.028560049235480924,1.0456813820713733,1.0,0.0004961482685146615,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:00:00,319.98,61.5,-0.02778408120186341,0.5490824829387515,1.0,0.0004964543770246388,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:01:00,319.98,61.488,-0.035360770737776395,0.013658191838045886,1.0,0.0004936244748429445,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:02:00,319.77,61.5,-0.03632038247929979,-1.27646563221932,1.0,0.0004951040241024093,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:03:00,319.93,61.5,-0.03864802791385432,1.0391262192150788,1.0,0.0004962156742010508,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:04:00,319.89,61.5,-0.03856657406812203,-0.22018866032688544,1.0,0.0004962658375705219,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:05:00,319.92,61.5,-0.03784394614138753,0.21942624164019595,1.0,0.0004963081349309398,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:06:00,319.96,61.5,-0.0440797095065601,0.2840878508364941,1.0,0.0004959628900750171,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:07:00,319.97,61.516,-0.04447809826879036,0.11793205559107928,1.0,0.0004959768315813876,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:08:00,319.98,61.571,-0.03327664367774327,0.15802674748150355,1.0,0.0004951316733938227,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:12:00,319.82,61.591,-0.030715298790796337,-0.948030137150055,1.0,0.0004959587753358536,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:13:00,319.8,61.602,-0.026566857955075494,-0.07677901948743786,1.0,0.000495940686192246,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:14:00,319.86,61.65,-0.03488471696251405,0.4708410565922908,1.0,0.0004961692183807246,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:16:00,319.92,61.64,-0.035388348506123005,0.40323882230946523,1.0,0.0004963147357005947,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:17:00,319.89,61.499,-0.026502655153480312,-0.2712633491540669,1.0,0.0004961741929072635,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:18:00,319.84,61.591,-0.030315720349887047,-0.1841234667219153,1.0,0.000496127772757677,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:19:00,319.87,61.637,-0.026947295579077508,0.2679348640648726,1.0,0.0004962021993951635,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:21:00,319.88,61.634,-0.03317268693648514,0.09725245207059752,1.0,0.0004962007274193839,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:22:00,319.9,61.626,-0.032654503684723404,0.15446794474109046,1.0,0.0004962240381044867,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:24:00,319.98,61.599,-0.03514872235291362,0.5578154156996562,1.0,0.000421442669685404,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:25:00,320.0,61.59,-0.036034720165288796,0.13813686520605412,1.0,0.000421282292119158,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:26:00,320.22,61.626,-0.036506947177580566,1.6788437053819603,1.0,0.00041847414737529405,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:27:00,320.27,61.611,-0.03693295354985279,0.335766172217367,1.0,0.0004185539780044913,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:28:00,320.43,61.62,-0.014448834115580641,1.1743895972978684,1.0,0.0004197664317307401,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:29:00,320.26,61.632,-0.005022132770622558,-1.2746826280974284,1.0,0.0004210644491869894,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:30:00,320.4,61.632,0.007974873779321115,1.0151412303844298,1.0,0.0004219671185334873,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:31:00,320.3,61.681,-0.01564282488060191,-0.7307986380277119,1.0,0.00041218440938664054,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:32:00,320.3,61.681,-0.017993439554203353,-0.0037179317560328356,1.0,0.0004121843812628648,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:33:00,320.26,61.68,-0.012907497940547422,-0.30353872502295937,1.0,0.0004119361088703876,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:34:00,320.37,61.632,-0.019418218305510562,0.7903672593989384,1.0,0.00041053823828766066,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:35:00,320.4,61.641,-0.03600646507964836,0.24067084797050486,1.0,0.0004072126159444292,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:36:00,320.49,61.643,-0.03155912176650899,0.7010131487490527,1.0,0.00040411895202789014,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:37:00,320.47,61.641,-0.030924988831705254,-0.1597219135375758,1.0,0.00040230584215960143,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:38:00,320.44,61.66,-0.029118646072701405,-0.2211020890763695,1.0,0.00039933677938957987,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:39:00,320.44,61.64,-0.027893933449370682,-0.03146602392637178,1.0,0.0003993353569303634,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:40:00,320.5,61.63,-0.03274866092004198,0.4465970762482169,1.0,0.0003993604944137826,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:41:00,320.49,61.623,-0.03250675949390068,-0.09150999390508258,1.0,0.0003983233836676064,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:43:00,320.3,61.61,-0.016074666353285985,-1.4919931318229014,1.0,0.00039977788353398955,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:44:00,320.49,61.61,0.006156515381542085,1.4695316171681096,1.0,0.00040154662221764624,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:45:00,320.29,61.61,0.03508986946315378,-1.547432247078618,1.0,0.00040223959360264787,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:46:00,320.21,61.61,0.03490273270988406,-0.6126135831157749,1.0,0.0004024529733539197,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:47:00,320.19,61.61,0.03501062744730277,-0.14817678699023018,1.0,0.000402351669214264,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:48:00,320.2,61.61,0.04787111689362398,0.0809165211210673,1.0,0.00040175200697834684,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:49:00,320.16,61.6,0.04941226053185918,-0.2849338475595029,1.0,0.000401676667936606,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:50:00,320.15,61.6,0.049416954424177796,-0.06915167195090316,1.0,0.0004014354229333399,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:53:00,320.0,61.581,0.07637423159268221,-1.0906692524917245,1.0,0.0004014453191386644,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:54:00,320.05,61.6,0.07899750345601132,0.3473516561924746,1.0,0.0004012721602059321,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:55:00,320.19,61.61,0.08854555413277021,1.064192002086643,1.0,0.00040183469523507876,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:56:00,320.19,61.61,0.08858419058956286,0.0033885049092346755,1.0,0.0003987488549253209,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:57:00,320.15,61.565,0.09175682414862128,-0.14071307184352552,1.0,0.000398752029667935,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 14:59:00,319.97,61.6,0.07681445855759807,-1.504144394486727,1.0,0.0004004708538894338,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 15:00:00,320.02,61.6,0.07933931118241916,0.3951040535597517,1.0,0.0004003174596895298,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 15:01:00,319.99,61.644,0.07397860037896661,-0.35720122743636257,1.0,0.00039998698925339043,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 15:02:00,320.02,61.642,0.06237197193637043,0.2528690119314316,1.0,0.00039903002155791407,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 15:03:00,320.0,61.641,0.056091464449009004,-0.1347982890545031,1.0,0.0003967692808651473,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 15:04:00,320.04,61.638,0.04563256360028529,0.33342578260143835,1.0,0.00039055399572019404,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 15:05:00,320.15,61.582,-0.028314535255661525,0.815977553886618,1.0,0.00039098384865347125,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 15:07:00,320.13,61.579,-0.03618238073121937,-0.15458006160425392,1.0,0.0003884541955086818,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 15:08:00,320.24,61.62,-0.027372464708811797,0.935105615405692,1.0,0.00038899373700142394,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 15:09:00,320.14,61.646,-0.03275671182763656,-0.7572834611394064,1.0,0.0003894119662758192,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 15:10:00,320.03,61.652,-0.034151148908419325,-0.8577315322823424,1.0,0.0003879087772323726,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 15:11:00,320.0,61.652,-0.0342570546656102,-0.23011780104953578,1.0,0.0003854022045514586,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,520473.6557338299,545437.5353395187,-24963.879605688795,0.0
2025-07-04 15:12:00,319.73,61.653,-0.03796272537507333,-2.157349829923934,1.0,0.0003878276036683326,1,0.6163856656925526,1.75,0.4,1.0,96391.59066908839,-499882.94624150696,-0.0,-0.9512937595129394,-61.63856656925526,-62.5898603287682,520411.0658735011,545437.5353395187,-25026.46946601756,-6.25898603287682e-07
2025-07-04 15:13:00,319.75,61.653,-0.04152958300772834,0.1832796502075602,1.0,0.00038646661659921973,0,0.0,1.904259087098178,0.43081928328462765,-1.0,0.0,-0.0,1927.8318133800144,7.036806190968267,-61.640494401068636,1873.228125169914,522284.29399867106,545437.5353395187,-23153.241340847628,1.873228125169914e-05
2025-07-04 15:15:00,319.71,61.649,-0.0402348631905216,-0.3100565654621653,1.0,0.0003863194747171256,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:16:00,319.72,61.622,-0.03889588391734081,0.04740012792637362,1.0,0.00038128436917037164,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:17:00,319.77,61.676,-0.029325870229283103,0.484713695348745,1.0,0.0003814529622787099,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:18:00,319.79,61.678,-0.029174256199840272,0.17600418705839915,1.0,0.00038112593241437656,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:20:00,319.75,61.673,-0.028152047107816887,-0.3203433984285919,1.0,0.0003806574772155092,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:21:00,319.83,61.678,-0.027682099815899662,0.6740851232221109,1.0,0.0003810190322337094,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:22:00,319.97,61.679,-0.02836746492495255,1.152269339919426,1.0,0.00038195457955687346,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:23:00,319.88,61.67,-0.023753730218281234,-0.7353979009337358,1.0,0.0003778277803504135,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:24:00,319.8,61.67,-0.022090752603162032,-0.6403400951460725,1.0,0.0003781516257700799,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:25:00,319.71,61.632,-0.013877575686084545,-0.7732040814117856,1.0,0.0003699419755075462,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:26:00,319.65,61.67,-0.01726749399304366,-0.4694891189951198,1.0,0.00036965598681326076,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:27:00,319.67,61.669,-0.017467908373550025,0.18066041981572814,1.0,0.0003692000326045867,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:28:00,319.8,61.63,-0.019549539176606293,1.0725766123697194,1.0,0.00037008771973800667,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:30:00,319.84,61.677,-0.009101806423442889,0.3590982798361863,1.0,0.00036955503465110017,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:31:00,319.9,61.676,-0.014581238813973892,0.5043585841324327,1.0,0.0003694817002687497,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:32:00,319.87,61.675,-0.014735298570847606,-0.25117719925296184,1.0,0.00036792984949743623,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:33:00,319.88,61.673,-0.01473568410339577,0.09246398003110466,1.0,0.00036700811850675724,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:34:00,319.92,61.674,-0.02154050126164312,0.34703038622318777,1.0,0.00036695480198233727,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:35:00,319.94,61.676,-0.038424734446448436,0.17268800032536324,1.0,0.00036510061727879723,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:36:00,319.91,61.675,-0.03844651705232932,-0.2561961746076379,1.0,0.0003645917278186124,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:37:00,319.89,61.675,-0.032398249643220495,-0.17912039455587295,1.0,0.0003608635747440623,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:38:00,319.91,61.677,-0.037162612898219934,0.19043053285566106,1.0,0.000350810615318249,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:39:00,319.9,61.656,-0.036126168281563384,-0.12211937710627864,1.0,0.0003489895734055521,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:40:00,319.87,61.676,-0.03956682484696456,-0.22055583473276438,1.0,0.0003440106528211885,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:41:00,319.86,61.672,-0.03931911667385384,-0.09106034199961714,1.0,0.00034181370187132186,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:42:00,319.72,61.672,-0.038672015165432394,-1.261886241491602,1.0,0.0003419569166518672,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:44:00,319.81,61.672,-0.038974721191390435,0.8349246985598751,1.0,0.0003399029916464596,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:45:00,319.73,61.635,-0.030090193267646854,-0.7848763173251553,1.0,0.00033942228142100155,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:46:00,319.71,61.673,-0.03183678187894201,-0.12906146961017131,1.0,0.00033711395236632474,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:48:00,319.55,61.673,-0.031432821518627654,-1.4724648422830715,1.0,0.00033860572411695836,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:49:00,319.67,61.679,-0.030010799984232606,1.1138382672941693,1.0,0.0003391490249225434,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:50:00,319.65,61.679,-0.030584481221838093,-0.1865867810066345,1.0,0.0003391441990949896,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,522284.29399867106,545437.5353395187,-23153.241340847628,0.0
2025-07-04 15:53:00,319.45,61.679,-0.029551119833973315,-1.8368217657279844,1.0,0.0003405281257898297,1,0.5248062187794241,1.75,0.4,1.0,82142.15351063143,-425433.469073286,-0.0,-0.9512937595129394,-52.48062187794241,-53.43191563745535,522230.8620830336,545437.5353395187,-23206.673256485083,-5.343191563745535e-07
2025-07-04 15:54:00,319.4,61.679,-0.022298627309334206,-0.4529284045035045,1.0,0.00033919598991595377,1,0.5248062187794241,1.8664825652465122,0.42624031093897125,0.0,82155.01233240828,-425433.469073286,-4107.107675532505,5.038707115212101,-0.004107107675527685,-4102.073075524969,518128.7890075086,545437.5353395187,-27308.74633201008,-4.102073075524969e-05
2025-07-04 15:56:00,319.3,61.679,-0.027395512554452703,-0.9265807277002602,1.0,0.0003366105167220909,1,0.5248062187794241,1.8664825652465122,0.42624031093897125,0.0,82180.74205753588,-425433.469073286,-8215.501233238027,5.0377691258153625,-0.008215501233243688,-8210.471679613445,509918.31732789514,545437.5353395187,-35519.21801162354,-8.210471679613445e-05
2025-07-04 15:57:00,319.33,61.679,-0.027437571140638408,0.28465074420818093,1.0,0.00033632035497944295,0,0.0,1.8664825652465122,0.42624031093897125,-1.0,0.0,-0.0,2465.4222617238343,5.991501452336286,-52.48308730020414,2418.9306758759662,512337.2480037711,545437.5353395187,-33100.28733574756,2.418930675875966e-05
2025-07-04 15:58:00,319.34,61.679,-0.026139593959413558,0.09686053419171255,1.0,0.0003362740343688625,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,512337.2480037711,545437.5353395187,-33100.28733574756,0.0
2025-07-04 15:59:00,319.33,61.679,-0.02641133749250259,-0.08956060574764084,1.0,0.000336267662117473,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,512337.2480037711,545437.5353395187,-33100.28733574756,0.0
2025-07-04 16:00:00,319.29,61.651,-0.022937177196085096,-0.3986404211047801,1.0,0.00033636868152913405,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,512337.2480037711,545437.5353395187,-33100.28733574756,0.0
