dt,sber_close,ofz40_close,ofz41_close,hedge_close,beta,z,vol_scale,spread_vol,regime,pos_dir,pos_change,sber_qty,ofz40_qty,ofz41_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum,pnl_cum_max,drawdown,ret
2025-04-11 10:05:00,298.24,56.33,73.355,64.8425,1.1599544182385666,0.02884738825570591,0.25,0.001409769495525048,bull,0.0,1.0,0.0,-0.0,-0.0,-1196.5057149853908,-2.8549342652917034,-25.008027658240337,-1224.3686769089227,3008426.5683030686,3009650.9369799774,-1224.36867690878,-1.2243686769089227e-05
2025-04-11 10:06:00,298.07,56.405,73.496,64.9505,1.1250036703990727,-1.5840550504625677,0.25,0.0014183194728597743,bull,1.0,1.0,41936.457879021706,-110805.77962946547,-85038.6415587243,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,3008401.330479629,3009650.9369799774,-1249.6065003485419,-2.5237823439878236e-07
2025-04-11 10:07:00,297.9,56.412,73.496,64.954,1.1308796182119616,-0.42171641165525686,0.25,0.0014104387074251933,bull,0.0,-1.0,0.0,-0.0,-0.0,-7904.838296840383,2.8522536077992156,-24.99364644261797,-7926.979689675202,3000474.3507899535,3009650.9369799774,-9176.586190023925,-7.926979689675203e-05
2025-04-11 10:08:00,298.06,56.389,73.53,64.9595,1.1387609332087543,0.2598038181062099,0.25,0.0014080146446619592,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3000474.3507899535,3009650.9369799774,-9176.586190023925,0.0
2025-04-11 10:09:00,298.06,56.356,73.41,64.883,1.1236896448383407,0.8156855210851153,0.25,0.0014101915377126414,bull,1.0,1.0,41937.86485942428,-110902.12222301085,-85138.26454161559,0.0,-0.23782343987823484,-25.0,-25.237823439878234,3000449.1129665137,3009650.9369799774,-9201.824013463687,-2.5237823439878236e-07
2025-04-11 10:10:00,297.94,56.27,73.412,64.84100000000001,1.2168874031766526,0.21503205508472145,0.25,0.0014001051003749412,bull,0.0,-1.0,0.0,-0.0,-0.0,4334.762198963621,2.852732295939924,-24.985600150234774,4312.629331109326,3004761.742297623,3009650.9369799774,-4889.194682354573,4.312629331109326e-05
2025-04-11 10:12:00,298.16,56.5,73.529,65.0145,1.2316526872214522,-1.6433547786643337,0.25,0.001409965090656031,bull,1.0,1.0,41923.799302387975,-110619.46902654867,-85000.47600266561,0.0,-0.23782343987823484,-25.0,-25.237823439878234,3004736.504474183,3009650.9369799774,-4914.432505794335,-2.5237823439878236e-07
2025-04-11 10:13:00,298.3,56.506,73.413,64.95949999999999,1.2144934980427722,0.9203259512221211,0.25,0.0014131233776626493,bull,1.0,0.0,41904.123365739186,-110607.7230736559,-85134.78539223298,15065.670304483609,2.6173978687752655,-0.016393103932801956,15068.27130924845,3019804.7757834317,3019804.7757834317,0.0,0.0001506827130924845
2025-04-11 10:14:00,298.5,56.683,73.525,65.104,1.1747022939812561,-1.2436354421081075,0.25,0.0014183545985881755,bull,1.0,0.0,41876.04690117253,-110262.33615016848,-85005.10030601836,-20731.838274820548,2.617971268951251,-0.037493487621114395,-20729.257797039216,2999075.5179863926,3019804.7757834317,-20729.257797039114,-0.00020729257797039215
2025-04-11 10:18:00,299.32,56.707,73.515,65.111,1.1735456607771464,1.610315636139672,0.25,0.001428006238803918,bull,-1.0,-2.0,-41761.325671522114,110215.67002310121,85016.66326600013,32542.11339441766,2.6238976465279205,-50.0361346035235,32494.701157460666,3031570.219143853,3031570.219143853,0.0,0.00032494701157460663
2025-04-11 10:19:00,298.42,56.687,73.518,65.10249999999999,1.179315783938633,-1.7867676457371713,0.25,0.0014366201510252578,bull,1.0,2.0,41887.27297098049,-110254.55571824228,-85013.1940477162,35635.929693704595,-3.0831236241009816,-49.960465543484965,35582.886104537014,3067153.10524839,3067153.10524839,0.0,0.00035582886104537013
2025-04-11 10:20:00,298.44,56.668,73.451,65.0595,1.1738215097395757,0.4998242391311191,0.25,0.001437118877521151,bull,0.0,-1.0,0.0,-0.0,-0.0,8628.466019262873,2.854072544625438,-24.99304702489957,8606.327044782598,3075759.432293173,3075759.432293173,0.0,8.606327044782598e-05
2025-04-11 10:21:00,298.02,56.784,73.456,65.12,1.1541126393712555,-1.5394253035455225,0.25,0.0014455724080812227,bull,1.0,1.0,41943.49372525334,-110066.21583544661,-85084.94881289479,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,3075734.194469733,3075759.432293173,-25.237823439761996,-2.5237823439878236e-07
2025-04-11 10:22:00,298.46,56.602,73.56,65.081,1.1408262785894387,1.3035551400609564,0.25,0.0014522245427864278,bull,1.0,0.0,41881.65918381023,-110420.12649729692,-84964.65470364327,29638.35384462191,2.620271340313343,-0.047336023197703046,29640.926779939025,3105375.121249672,3105375.121249672,0.0,0.0002964092677993903
2025-04-11 10:23:00,298.13,56.772,73.56,65.166,1.1140958297854309,-1.5689689508552553,0.25,0.0014616332766625663,bull,1.0,0.0,41928.01797873411,-110089.48072993729,-84964.65470364327,-32592.36903519737,2.6129023711878254,-0.032592369035197,-32589.78872519522,3072785.3325244766,3105375.121249672,-32589.788725195453,-0.0003258978872519522
2025-04-11 10:24:00,298.47,56.82,73.599,65.2095,1.1164312767026257,0.22382465554330122,0.25,0.0014596524698978364,bull,0.0,-1.0,0.0,-0.0,-0.0,5657.6095042915285,2.8571359648659294,-25.02285344272125,5635.443786813673,3078420.7763112905,3105375.121249672,-26954.344938381575,5.635443786813673e-05
2025-04-11 10:25:00,298.36,56.796,73.599,65.1975,1.1168538082259318,-0.11234904875879119,0.25,0.0014588912971058175,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3078420.7763112905,3105375.121249672,-26954.344938381575,0.0
2025-04-11 10:26:00,297.86,56.794,73.6,65.197,1.1205010216534521,-1.0195487285611264,0.25,0.0014628289328698304,bull,1.0,1.0,41966.02430672128,-110046.83593337325,-84918.47826086957,0.0,-0.23782343987823484,-25.0,-25.237823439878234,3078395.5384878507,3105375.121249672,-26979.582761821337,-2.5237823439878236e-07
2025-04-11 10:27:00,297.97,56.774,73.6,65.187,1.11887265120923,0.321838800208487,0.25,0.0014608066269283443,bull,0.0,-1.0,0.0,-0.0,-0.0,6817.19939240694,2.8549352197885254,-25.002415325955074,6795.051912300774,3085190.5904001514,3105375.121249672,-20184.530849520583,6.795051912300775e-05
2025-04-11 10:28:00,297.82,56.614,73.562,65.088,1.1050549085067305,0.7043295470181017,0.25,0.0014619961994367478,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3085190.5904001514,3105375.121249672,-20184.530849520583,0.0
2025-04-11 10:29:00,297.79,56.615,73.6,65.1075,1.1046403513816911,-0.2734392750057718,0.25,0.001460755067665762,bull,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,3085190.5904001514,3105375.121249672,-20184.530849520583,0.0
2025-04-11 10:30:00,297.87,56.6,73.6,65.1,1.1007046925862065,0.22809753298482205,0.25,0.0014596985306322132,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3085190.5904001514,3105375.121249672,-20184.530849520583,0.0
2025-04-11 10:31:00,298.0,56.6,73.608,65.104,1.1005652216838753,0.21303274483502774,0.25,0.0014586662711826859,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3085190.5904001514,3105375.121249672,-20184.530849520583,0.0
2025-04-11 10:32:00,297.91,56.469,73.614,65.0415,1.0968311717935622,0.442590778091499,0.25,0.0014594598741791433,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3085190.5904001514,3105375.121249672,-20184.530849520583,0.0
2025-04-11 10:33:00,298.04,56.761,73.603,65.182,1.0562519034726856,-1.1225031759312105,0.25,0.0014622710698686996,bull,1.0,1.0,41940.67910347604,-110110.8155247441,-84915.01705093544,0.0,-0.23782343987823484,-25.0,-25.237823439878234,3085165.3525767117,3105375.121249672,-20209.768672960345,-2.5237823439878236e-07
2025-04-11 10:34:00,297.84,56.759,73.699,65.229,1.0588804301450125,-0.8661446664935945,0.25,0.0014650979097496535,bull,1.0,0.0,41968.84233145313,-110114.69546679822,-84804.40711542897,-16319.755826537468,2.6141427391581353,-0.01676019908863802,-16317.1584439974,3068848.194132714,3105375.121249672,-36526.92711695796,-0.000163171584439974
2025-04-11 10:35:00,297.86,56.757,73.7,65.2285,1.0662590867381623,0.04538920931978962,0.25,0.0014649700352027905,bull,0.0,-1.0,0.0,-0.0,-0.0,974.8018304487167,2.8540729170882715,-25.00070395186281,952.6551994139422,3069800.849332128,3105375.121249672,-35574.27191754384,9.526551994139423e-06
2025-04-11 10:36:00,297.83,56.757,73.718,65.2375,1.0869806391104078,-0.1507338732381479,0.25,0.0014644054227923406,bull,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,3069800.849332128,3105375.121249672,-35574.27191754384,0.0
2025-04-11 10:37:00,297.88,56.757,73.716,65.23649999999999,1.0837898625395512,0.11146613425149551,0.25,0.001463508392805608,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3069800.849332128,3105375.121249672,-35574.27191754384,0.0
2025-04-11 10:38:00,297.8,56.541,73.701,65.121,1.0658127949279066,0.9681881813280827,0.25,0.0014644650139223954,bull,1.0,1.0,41974.479516454,-110539.25470012911,-84802.10580589138,0.0,-0.23782343987823484,-25.0,-25.237823439878234,3069775.6115086884,3105375.121249672,-35599.5097409836,-2.5237823439878236e-07
2025-04-11 10:40:00,297.85,56.617,73.716,65.1665,1.078403851762545,-0.35736844615677643,0.25,0.0014645324358269615,bull,0.0,-1.0,0.0,-0.0,-0.0,-7574.29096847511,2.854360439263887,-25.01177173892012,-7596.448379774767,3062179.163128914,3105375.121249672,-43195.95812075818,-7.596448379774767e-05
2025-04-11 10:41:00,297.88,56.556,73.7,65.128,1.0756742852485532,0.43969440546672517,0.25,0.0014652495171091034,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3062179.163128914,3105375.121249672,-43195.95812075818,0.0
2025-04-11 10:42:00,297.77,56.604,73.717,65.1605,1.0727297073019533,-0.5458540084083858,0.25,0.001466342266360574,bull,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,3062179.163128914,3105375.121249672,-43195.95812075818,0.0
2025-04-11 10:43:00,297.77,56.604,73.719,65.16149999999999,1.0764730450260969,-0.013063525981593492,0.25,0.0014663424773300523,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3062179.163128914,3105375.121249672,-43195.95812075818,0.0
2025-04-11 10:45:00,297.09,56.604,73.723,65.1635,1.0775039411787777,-1.3899496799954318,0.25,0.0014739397901707648,bull,1.0,1.0,42074.79215052678,-110416.22500176667,-84776.7996419028,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,3062153.925305474,3105375.121249672,-43221.19594419794,-2.5237823439878236e-07
2025-04-11 10:46:00,297.08,56.603,73.721,65.162,1.0773543750115944,0.0017422069270510941,0.25,0.0014738157214997242,bull,0.0,-1.0,0.0,-0.0,-0.0,-140.7780972199654,2.8537852173695195,-24.99929928225421,-162.9236112848501,3061991.0016941894,3105375.121249672,-43384.11955548264,-1.629236112848501e-06
2025-04-11 10:47:00,297.39,56.771,73.721,65.24600000000001,1.0752773547636285,-0.20994968301635944,0.25,0.001473773872257469,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3061991.0016941894,3105375.121249672,-43384.11955548264,0.0
2025-04-11 10:49:00,297.6,56.763,73.723,65.243,1.0743512177374726,0.4592156655995383,0.25,0.0014745856202282557,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3061991.0016941894,3105375.121249672,-43384.11955548264,0.0
2025-04-11 10:50:00,297.92,56.641,73.723,65.182,1.067238898365641,1.2479669241924989,0.25,0.0014806411504313568,bull,1.0,1.0,41957.57250268528,-110344.09703218516,-84776.7996419028,0.0,-0.23782343987823484,-25.0,-25.237823439878234,3061965.7638707496,3105375.121249672,-43409.3573789224,-2.5237823439878236e-07
2025-04-11 10:51:00,298.0,56.632,73.724,65.178,1.0670537892771312,0.18892011860758726,0.25,0.0014807939532046823,bull,0.0,-1.0,0.0,-0.0,-0.0,4264.925873861552,2.8546476268950256,-25.002448285726565,4242.77807320272,3066208.5419439524,3105375.121249672,-39166.579305719584,4.2427780732027204e-05
2025-04-11 10:52:00,297.93,56.765,73.724,65.2445,1.0607382203199844,-0.8040257701338552,0.25,0.001483158148734633,bull,1.0,1.0,41956.16419964421,-110103.05646084735,-84775.64972057946,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,3066183.3041205127,3105375.121249672,-39191.817129159346,-2.5237823439878236e-07
2025-04-11 10:53:00,297.83,56.77,73.729,65.2495,1.0599012963010779,-0.25366618428962895,0.25,0.0014814190163528382,bull,0.0,-1.0,0.0,-0.0,-0.0,-5170.009950872405,2.8529233752465832,-24.99677877711094,-5192.153806274269,3060991.1503142384,3105375.121249672,-44383.97093543364,-5.192153806274269e-05
2025-04-11 10:55:00,297.83,56.774,73.885,65.3295,1.0472089135606983,-0.7735814500564334,0.25,0.0014834831698771983,bull,1.0,1.0,41970.25148574691,-110085.6025645542,-84590.91831900926,0.0,-0.23782343987823484,-25.0,-25.237823439878234,3060965.9124907986,3105375.121249672,-44409.2087588734,-2.5237823439878236e-07
2025-04-11 10:56:00,297.97,56.78,73.9,65.34,1.0459723987968794,0.1886944733922801,0.25,0.0014833720560873957,bull,0.0,-1.0,0.0,-0.0,-0.0,3946.4578178338434,2.8552227934264853,-25.00780521259818,3924.3052354146716,3064890.2177262134,3105375.121249672,-40484.90352345863,3.924305235414672e-05
2025-04-11 10:57:00,298.0,56.78,73.898,65.339,1.0455702257394364,0.07866538221654308,0.25,0.0014827115161195944,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3064890.2177262134,3105375.121249672,-40484.90352345863,0.0
2025-04-11 10:58:00,298.0,56.83,73.897,65.3635,1.0415291117068672,-0.2273562410049678,0.25,0.001482894670392133,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3064890.2177262134,3105375.121249672,-40484.90352345863,0.0
2025-04-11 10:59:00,298.62,56.835,73.897,65.366,1.0402531981968477,1.2368391312512046,0.25,0.0014884148713427536,bull,1.0,1.0,41859.219074408946,-109967.44963490807,-84577.1817529805,0.0,-0.23782343987823484,-25.0,-25.237823439878234,3064864.9799027736,3105375.121249672,-40510.141346898396,-2.5237823439878236e-07
2025-04-11 11:00:00,297.54,56.835,73.899,65.367,1.0415579791459055,-2.1528632875455425,0.25,0.001505707874385598,bull,1.0,0.0,42011.15816360825,-109967.44963490807,-84574.89275903598,-45377.11096386656,2.6057363873819566,-0.045377110963866256,-45374.550604590135,3019490.4292981834,3105375.121249672,-85884.69195148861,-0.00045374550604590134
2025-04-11 11:01:00,296.87,56.899,73.9,65.3995,1.0468221996926403,-1.6172870053599346,0.25,0.0015158415041848171,bull,1.0,0.0,42105.97231111261,-109843.75823828187,-84573.74830852503,-35269.96763901175,2.6096314742839524,-0.035269967639013244,-35267.39327750511,2984223.0360206785,3105375.121249672,-121152.08522899356,-0.00035267393277505106
2025-04-11 11:02:00,297.32,56.934,73.915,65.4245,1.049476933146747,0.6819305443226477,0.25,0.001517571212413415,bull,0.0,-1.0,0.0,-0.0,-0.0,13834.549777032782,2.8582072345981735,-25.024060825302964,13812.383923442078,2998035.4199441206,3105375.121249672,-107339.70130555145,0.0001381238392344208
2025-04-11 11:04:00,297.4,56.937,73.91,65.42349999999999,1.0551924381024675,0.19046445129794495,0.25,0.0015176656024646657,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,2998035.4199441206,3105375.121249672,-107339.70130555145,0.0
2025-04-11 11:05:00,297.59,56.8,73.91,65.35499999999999,1.0392253426759148,1.0347104080618277,0.25,0.0015217837904819812,bull,1.0,1.0,42004.09960012098,-110035.21126760564,-84562.30550669733,0.0,-0.23782343987823484,-25.0,-25.237823439878234,2998010.182120681,3105375.121249672,-107364.93912899122,-2.5237823439878236e-07
2025-04-11 11:06:00,297.7,56.771,73.915,65.343,1.0491182757631796,0.3436280247949924,0.25,0.00152055145970252,bull,0.0,-1.0,0.0,-0.0,-0.0,7388.6605552397405,2.854936176017355,-25.00185224135679,7366.513639174401,3005376.695759855,3105375.121249672,-99998.42548981681,7.3665136391744e-05
2025-04-11 11:07:00,297.77,56.803,73.92,65.3615,1.1103137815922028,-0.0326886718575872,0.25,0.0015169259380135875,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3005376.695759855,3105375.121249672,-99998.42548981681,0.0
2025-04-11 11:08:00,297.75,56.803,73.92,65.3615,1.1194055844871713,-0.027604972008300643,0.25,0.001516733671677568,bull,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,3005376.695759855,3105375.121249672,-99998.42548981681,0.0
2025-04-11 11:09:00,297.77,56.794,73.92,65.357,1.1189367452788543,0.09934759859725273,0.25,0.0015135352747306847,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3005376.695759855,3105375.121249672,-99998.42548981681,0.0
2025-04-11 11:10:00,297.64,56.794,73.92,65.357,1.1546479045075122,-0.24230635668522427,0.25,0.0015126708632778093,bull,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,3005376.695759855,3105375.121249672,-99998.42548981681,0.0
2025-04-11 11:11:00,297.9,56.794,73.924,65.35900000000001,1.165510718189908,0.5089326879707571,0.25,0.001513507188179303,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3005376.695759855,3105375.121249672,-99998.42548981681,0.0
2025-04-11 11:13:00,298.05,56.931,73.924,65.42750000000001,1.1519097355585226,-0.39765912018321825,0.25,0.001514161311245731,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3005376.695759855,3105375.121249672,-99998.42548981681,0.0
2025-04-11 11:14:00,298.19,56.936,73.923,65.4295,1.1570687772111632,0.2720532517782728,0.25,0.0015141085748290484,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3005376.695759855,3105375.121249672,-99998.42548981681,0.0
2025-04-11 11:15:00,298.42,56.936,73.923,65.4295,1.154949845417625,0.4695979071097174,0.25,0.0015137488355285546,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3005376.695759855,3105375.121249672,-99998.42548981681,0.0
2025-04-11 11:16:00,297.78,56.936,73.92,65.428,1.157753604913135,-1.2244341278049014,0.25,0.0015198283638815937,sideways,1.0,1.0,41977.29867687555,-109772.37600112407,-84550.8658008658,0.0,-0.23782343987823484,-25.0,-25.237823439878234,3005351.4579364154,3105375.121249672,-100023.66331325658,-2.5237823439878236e-07
2025-04-11 11:20:00,298.15,56.932,73.923,65.42750000000001,1.1568897560078013,0.7671245966125025,0.25,0.001521986887629829,sideways,1.0,0.0,41925.20543350663,-109780.08852666338,-84547.43449264775,15717.03741704579,2.619603866174378,-0.01622434261185146,15719.640796569354,3021071.0987329846,3105375.121249672,-84304.0225166874,0.00015719640796569355
2025-04-11 11:21:00,298.0,56.932,73.921,65.4265,1.1568854903082937,-0.25938179843778675,0.25,0.0015216975866272878,sideways,0.0,-1.0,0.0,-0.0,-0.0,-6119.68594604014,2.8524454838321858,-24.993542124315987,-6141.827042680624,3014929.271690304,3105375.121249672,-90445.8495593681,-6.141827042680623e-05
2025-04-11 11:22:00,297.97,56.935,74.175,65.555,1.1012484052501972,-1.2989538199340849,0.25,0.0015274554054773525,sideways,1.0,1.0,41950.5319327449,-109774.30403091243,-84260.19548365353,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,3014904.033866864,3105375.121249672,-90471.08738280786,-2.5237823439878236e-07
2025-04-11 11:23:00,298.0,56.931,74.079,65.505,1.089791793616277,0.5781941526546243,0.25,0.001528653002454392,sideways,0.0,-1.0,0.0,-0.0,-0.0,9786.591940536435,2.8541686109493107,-24.992730439975425,9764.453378707409,3024668.487245572,3105375.121249672,-80706.63400410023,9.764453378707409e-05
2025-04-11 11:24:00,297.98,56.921,74.125,65.523,1.1062539762638033,-0.1909836996550365,0.25,0.0015288206313284899,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3024668.487245572,3105375.121249672,-80706.63400410023,0.0
2025-04-11 11:25:00,297.86,56.895,74.125,65.51,1.1065097091922524,-0.07426713660078298,0.25,0.0015288599764374806,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3024668.487245572,3105375.121249672,-80706.63400410023,0.0
2025-04-11 11:27:00,298.35,56.895,74.125,65.51,1.1047814437917707,0.9988809865802005,0.25,0.0015325867844479158,sideways,1.0,1.0,41897.10072063013,-109851.48079796115,-84317.03204047217,0.0,-0.23782343987823484,-25.0,-25.237823439878234,3024643.249422132,3105375.121249672,-80731.87182753999,-2.5237823439878236e-07
2025-04-11 11:28:00,298.23,56.895,74.125,65.51,1.1051262867454112,-0.21451449262661376,0.25,0.0015327965543787425,bear,0.0,-1.0,0.0,-0.0,-0.0,-5027.652086475806,2.8527334127656445,-24.994972347913524,-5049.794325410954,3019593.455096721,3105375.121249672,-85781.66615295084,-5.049794325410954e-05
2025-04-11 11:29:00,298.38,56.895,74.081,65.488,1.10181322185949,0.5331398924239731,0.25,0.0015338469784828667,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3019593.455096721,3105375.121249672,-85781.66615295084,0.0
2025-04-11 11:30:00,298.55,56.895,74.125,65.51,1.1027098593793732,0.13337579784462059,0.25,0.0015338903513777665,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3019593.455096721,3105375.121249672,-85781.66615295084,0.0
2025-04-11 11:32:00,298.31,56.893,74.253,65.57300000000001,1.087525626891291,-1.0732838735904784,0.25,0.0015384951393563452,sideways,1.0,1.0,41902.718648385904,-109855.34248501573,-84171.68329899128,0.0,-0.23782343987823484,-25.0,-25.237823439878234,3019568.2172732814,3105375.121249672,-85806.9039763906,-2.5237823439878236e-07
2025-04-11 11:33:00,298.48,56.891,74.125,65.508,1.0715325097827004,0.9746597781816223,0.25,0.0015418596650819457,sideways,1.0,0.0,41878.85285446261,-109859.2044435851,-84317.03204047217,18117.148317467465,2.6176841998866567,-0.01811714831746584,18119.747884519034,3037687.9651578004,3105375.121249672,-67687.15609187167,0.00018119747884519035
2025-04-11 11:36:00,297.81,56.891,74.249,65.57,1.0460269865796776,-1.8679787771153902,0.25,0.0015557133206879584,bear,1.0,0.0,41973.070078237804,-109859.2044435851,-84176.21786152002,-38514.14338550876,2.6096517127673153,-0.038514143385508695,-38511.57224793938,2999176.392909861,3105375.121249672,-106198.72833981086,-0.0003851157224793938
2025-04-11 11:37:00,298.0,56.89,74.079,65.4845,1.022685740896093,1.1792655353238308,0.25,0.0015588977440411944,bear,1.0,0.0,41946.30872483221,-109861.13552469679,-84369.38943560254,22394.699555766965,2.617878588275844,-0.022394699555769313,22397.295039655684,3021573.687949517,3105375.121249672,-83801.43330015521,0.00022397295039655685
2025-04-11 11:39:00,298.04,56.882,74.027,65.4545,1.0210972828936116,0.3761723661090526,0.25,0.001557979579546028,bear,0.0,-1.0,0.0,-0.0,-0.0,6943.949683842714,2.854264349851368,-24.996411755014144,6921.807536437551,3028495.4954859545,3105375.121249672,-76879.62576371757,6.921807536437551e-05
2025-04-11 11:41:00,297.85,56.877,74.15,65.51350000000001,1.0044882214530868,-0.8764285038081117,0.25,0.001560751964669175,sideways,1.0,1.0,41967.4332717811,-109886.24575839091,-84288.60418071476,0.0,-0.23782343987823484,-25.0,-25.237823439878234,3028470.2576625147,3105375.121249672,-76904.86358715734,-2.5237823439878236e-07
2025-04-11 11:43:00,297.67,56.809,74.15,65.4795,1.0050408531808952,-0.02502669086176433,0.25,0.0015607423324539617,bear,0.0,-1.0,0.0,-0.0,-0.0,-81.87327734975861,2.8521565895002468,-24.984973597299508,-104.00609435755786,3028366.251568157,3105375.121249672,-77008.8696815148,-1.0400609435755785e-06
2025-04-11 11:44:00,297.55,56.85,74.14,65.495,1.0087048806092969,-0.3520750012053538,0.25,0.0015608595147054202,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3028366.251568157,3105375.121249672,-77008.8696815148,0.0
2025-04-11 11:49:00,298.01,56.849,74.14,65.4945,1.0072893965814338,0.9272210206882023,0.25,0.001562921212744594,sideways,1.0,1.0,41944.901177812826,-109940.3683442101,-84299.97302400864,0.0,-0.23782343987823484,-25.0,-25.237823439878234,3028341.0137447175,3105375.121249672,-77034.10750495456,-2.5237823439878236e-07
2025-04-11 11:50:00,298.0,56.849,74.15,65.4995,1.0345627967883875,-0.048966517488515014,0.25,0.0015629309446427244,sideways,0.0,-1.0,0.0,-0.0,-0.0,-1262.4487420182643,2.8537855139242514,-25.00042355071846,-1284.5953800550585,3027056.418364662,3105375.121249672,-78318.70288500981,-1.2845953800550585e-05
2025-04-11 11:51:00,298.13,56.85,74.15,65.5,1.0628179335738943,0.26512623028838117,0.25,0.001562550791830373,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3027056.418364662,3105375.121249672,-78318.70288500981,0.0
2025-04-11 11:52:00,298.12,56.809,74.15,65.4795,1.0619889802239806,0.18907990300263958,0.25,0.0015626785713738448,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3027056.418364662,3105375.121249672,-78318.70288500981,0.0
2025-04-11 11:53:00,298.38,56.806,74.15,65.47800000000001,1.073424258994078,0.5494884854288044,0.25,0.0015625267161988028,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3027056.418364662,3105375.121249672,-78318.70288500981,0.0
2025-04-11 11:54:00,298.3,56.848,74.149,65.4985,1.0719797804842743,-0.34035259181709704,0.25,0.0015628988652033509,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3027056.418364662,3105375.121249672,-78318.70288500981,0.0
2025-04-11 11:55:00,298.17,56.806,74.149,65.47749999999999,1.080693609355805,-0.038181019798551756,0.25,0.0015626980870281088,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3027056.418364662,3105375.121249672,-78318.70288500981,0.0
2025-04-11 11:57:00,297.88,56.806,74.14,65.473,1.0820837004619102,-0.5100585098283649,0.25,0.0015637283644820922,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3027056.418364662,3105375.121249672,-78318.70288500981,0.0
2025-04-11 11:58:00,297.9,56.873,74.148,65.5105,1.1040270437632005,-0.30650806057974345,0.25,0.0015641135609242923,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3027056.418364662,3105375.121249672,-78318.70288500981,0.0
2025-04-11 11:59:00,297.5,56.858,74.149,65.5035,1.1289473698044972,-0.694832142537142,0.25,0.0015642192150872817,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3027056.418364662,3105375.121249672,-78318.70288500981,0.0
2025-04-11 12:00:00,297.75,56.802,74.141,65.4715,1.1212386593866934,0.8468101828559537,0.25,0.0015644169744570813,sideways,1.0,1.0,41981.528127623846,-110031.33692475616,-84298.83600167248,0.0,-0.23782343987823484,-25.0,-25.237823439878234,3027031.1805412224,3105375.121249672,-78343.94070844958,-2.5237823439878236e-07
